S1	S2	S3
265	332	288
2	7	7
5	2	5
4	3	6
2	2	2
2	5	1
46	53	28
59	80	59
118	123	123
186	205	199
15	23	10
446	433	385
47	48	33
0	1	3
6	5	2
19	16	14
263	299	218
107	95	87
38	34	26
165	136	120
1086	998	816
782	791	683
1511	1383	1203
1013	852	811
115	129	115
781	769	639
196	175	169
358	363	290
22	27	19
204	182	151
358	326	272
744	703	656
1292	1210	1060
1068	1038	806
0	0	0
0	0	0
50	54	45
32	33	32
11	9	10
676	617	489
1306	1237	1004
110	86	74
1206	1250	1117
21	26	14
2	3	2
3	7	5
8	3	9
11	9	11
14	27	32
126	132	134
40	34	31
516	593	542
466	502	477
10	16	22
6	6	7
16	19	13
4	7	14
0	3	3
3	3	3
95	128	96
140	112	108
68	66	63
75	82	74
115	126	112
385	396	361
111	141	128
6	3	4
18	16	8
7	5	6
7	10	3
298	407	409
264	297	241
26	35	22
28	22	23
24	24	17
84	76	64
31	33	26
25	21	16
136	135	88
17	26	24
56	42	38
17	10	11
86	97	92
287	310	263
59	55	60
6	6	2
0	2	0
8	5	6
62	84	52
159	151	123
12	18	17
1003	1015	834
145	123	118
2055	2148	2031
3368	3234	2650
54	68	52
4	9	7
64	70	44
109	115	61
0	0	0
3	1	0
6	2	2
3	3	1
0	1	1
14	10	6
456	443	412
616	599	523
12	12	10
455	447	336
442	429	339
52	46	41
0	0	0
3	4	1
13	12	8
52	46	41
0	0	0
402	402	349
216	246	189
222	228	223
302	230	223
2	3	5
346	338	234
4	6	6
36	43	38
50	65	53
1175	1101	926
827	891	750
841	753	677
214	200	174
780	754	658
656	570	465
138	117	108
67	64	63
471	537	441
144	142	109
182	206	153
60	65	60
206	171	163
218	242	195
771	724	643
1186	1200	950
30	29	29
526	600	424
45	53	38
197	174	154
36	28	21
4710	4263	3570
360	442	382
2482	2859	2509
82	55	59
76	57	63
4	2	1
8	4	6
8	4	3
11	9	3
6	3	3
14	12	14
2	0	3
7	3	2
3	7	5
6	3	2
3	7	4
2	5	1
42	28	29
92	65	76
5	3	2
1	3	0
8	2	4
25	24	22
7	7	2
18	16	21
5	10	2
22	15	12
20	15	17
2	1	2
3	4	4
78	37	34
23	12	24
42	23	31
550	507	419
1313	1381	1164
1197	1186	996
4	5	4
8	2	8
73	60	56
14571	13238	11311
197	166	162
22	16	10
143	135	121
484	568	460
186	150	126
317	373	330
32	40	44
222	203	165
674	658	548
183	210	164
103	102	95
97	111	128
235	267	237
219	223	211
1714	1562	1393
72	64	56
26	28	22
5	9	9
19	13	8
1001	1041	926
18	4	9
8	9	10
166	126	103
21	20	20
89	78	60
32	31	26
35	25	26
72	78	72
103	105	88
161	133	104
0	0	0
11	9	4
6	10	4
99	74	50
240	265	228
213	236	229
187	224	161
324	382	341
73	69	55
96	81	66
94	104	77
439	434	345
39	48	53
13	11	9
0	1	0
1	2	0
2	0	3
0	0	0
4753	4619	4044
92	92	77
966	912	806
2	3	4
1906	1825	1620
214	180	148
97	83	87
76	71	85
12	9	5
8	5	2
11	8	4
113	110	91
10	7	6
7	6	2
7	4	9
0	4	1
1	1	0
48	42	32
94	76	79
141	119	107
120	129	104
357	310	262
26	42	20
545	470	388
24	19	12
61	71	55
231	204	195
1	0	2
456	437	402
663	647	636
34	42	35
14	13	16
170	172	148
95	86	68
38	27	37
218	196	162
51	62	46
23	22	38
270	243	188
1502	1358	1096
231	251	225
754	734	636
3	5	4
85	106	96
27	30	33
1	0	1
1	1	0
2982	2894	2440
21	25	10
57	44	40
12	8	12
204	180	175
11	8	5
16	15	21
7	3	12
10	9	13
5	6	5
71	87	83
330	354	288
70	60	57
880	907	791
197	200	189
65	48	68
53	73	36
12	11	5
6	8	3
14	15	7
26	19	17
192	199	174
234	208	213
20	19	22
134	139	116
236	260	216
2	3	2
47	50	40
2	0	0
3	7	4
111	79	63
166	160	129
621	545	426
292	271	262
93	105	92
64	58	48
4	6	5
92	104	88
11	16	13
315	323	257
147	137	116
719	685	594
32	25	29
1293	1392	1253
1273	1373	1238
38	40	33
4	4	1
3	5	1
5	3	0
6	6	3
1	1	1
0	1	0
14	10	8
7	15	9
3	1	4
4	7	3
3	4	2
3	0	0
4	4	3
2	1	3
7	4	9
259	270	258
356	320	275
93	84	59
26	20	26
15	15	19
252	241	209
261	273	255
70	79	66
164	148	158
239	206	219
328	334	303
30	30	25
100	74	65
67	62	56
103	89	81
5	2	2
577	591	559
3	1	5
50	50	40
11	16	11
15	11	9
15	11	16
8	9	4
23	29	26
250	235	235
136	134	130
648	604	518
2	0	2
1	2	0
27	37	20
6	12	1
216	191	156
87	68	57
203	213	207
6	9	3
92	100	79
120	140	116
15	21	24
66	64	38
16	16	9
161	134	111
8	11	6
35	45	33
27	35	22
23	17	21
51	70	41
45	52	40
53	42	44
43	38	46
0	2	2
46	32	22
9	6	5
2	3	0
12	13	10
82	52	53
102	113	104
338	384	349
789	948	837
26	20	16
1221	1254	1082
32	31	22
46	45	45
18	15	15
83	90	77
18	33	19
409	426	368
194	196	172
97	102	86
252	227	198
7	1	3
72	70	54
6	6	7
16	20	16
33	27	29
101	94	60
76	66	61
57	58	57
58	61	46
45	31	35
360	299	247
128	142	118
24	26	27
174	123	112
822	809	644
782	780	727
568	506	412
50	45	60
662	514	460
2	1	0
4	4	2
399	423	348
5	10	8
2	3	2
42	26	35
7	7	6
3	0	0
5	4	4
6	6	5
31	30	17
29	22	22
5	7	7
4	6	3
118	108	83
1	1	1
7	11	3
6	6	6
6	6	3
4	11	8
4	3	7
25	19	31
8	11	4
6	7	4
8	11	8
3	1	4
5	5	6
3	2	3
6	17	8
6	9	5
33	24	22
2	2	1
5	7	7
82	73	55
33	28	14
489	480	456
10	2	6
15	17	15
57	44	47
38	53	33
6	8	1
26	15	23
38	50	50
47	42	27
2	4	0
3	8	2
1318	1218	1120
49	38	39
462	497	429
145	146	117
476	413	351
17	18	15
129	136	94
55	39	40
304	281	242
6	6	1
71	56	46
60	61	51
74	85	86
143	157	139
70	60	49
44	46	39
20	26	19
14	11	13
94	71	79
141	129	103
68	74	54
57	39	54
753	697	632
167	174	168
246	270	224
3	1	1
104	90	81
8	12	9
249	327	253
1	4	4
94	94	82
31	28	25
13	11	9
0	7	5
83	68	91
4	3	2
5	3	6
3	3	3
290	291	213
168	164	131
198	135	159
722	728	588
206	176	148
112	110	69
762	762	610
213	189	159
1	1	0
13	7	5
28	25	24
222	279	211
183	198	127
39	64	47
31	44	35
1340	1291	1191
307	292	277
2179	2172	1881
117	133	131
69	71	54
169	177	146
24	26	21
47	26	30
6	7	13
16	10	7
118	100	86
0	0	0
66	73	66
206	236	175
184	143	131
57	50	34
44	39	18
34	27	31
185	201	166
100	110	76
241	238	222
180	193	167
131	116	123
11	13	9
43	38	22
28	26	21
0	0	2
5	10	5
1	3	2
171	169	139
43	22	22
3	3	3
32	23	29
4	2	4
13	9	4
3	6	5
15	11	10
49	26	31
21	15	14
46	36	31
3	1	1
20	21	12
42	43	38
5	4	4
57	48	29
42	44	38
14	6	8
16	16	10
53	30	30
30	23	24
7	2	9
3	3	0
5	3	5
18	7	11
27	28	27
20	15	18
42	19	26
30	26	24
28	32	38
18	14	15
4	5	3
38	23	31
28	15	21
82	65	64
103	79	76
485	445	397
335	307	259
3	4	2
19	17	15
68	86	57
69	65	56
106	110	88
47	51	28
51	63	40
22	24	26
337	356	276
527	443	348
36	40	46
1019	897	832
111	93	83
1	2	0
105	96	99
266	288	222
110	112	109
64	53	65
70	77	61
29	13	18
46	50	44
324	325	322
169	145	126
174	176	133
45	29	32
163	144	103
156	143	121
69	77	64
50	39	38
12	8	12
152	170	114
30	41	30
18	15	16
57	45	40
36	32	34
52	44	45
73	76	46
760	661	595
46	41	59
183	240	180
231	226	199
1	1	0
147	144	137
14	11	12
12	9	4
3	9	5
4	1	3
4	3	0
9	11	12
3	0	0
95	102	91
4750	5028	4328
37	18	16
23	30	29
233	215	169
162	171	158
25	33	26
168	162	145
51	36	51
353	301	299
19	33	23
16	8	7
379	413	397
293	287	301
481	430	352
167	179	167
3	1	2
60	55	62
31	30	19
24	27	22
181	169	161
131	138	118
434	408	309
957	1184	1062
1954	1890	1722
11	14	6
1	4	5
23	10	8
6	4	4
2	6	3
17	14	13
7	3	4
3	3	2
12	5	5
155	191	123
204	234	190
1094	1038	840
6	3	1
9	10	5
2	1	1
140	103	101
21	15	6
84	87	78
24	15	14
72	58	77
22	15	16
12	9	5
12	8	8
8	6	4
468	483	398
21	23	18
1459	1444	1137
1069	928	805
705	704	696
259	288	251
908	936	815
390	367	324
2960	2586	2167
90	111	107
70	64	46
9	12	9
22	9	10
7	3	8
9	4	5
3	6	4
2	3	1
26	32	17
69	67	44
4887	5015	4609
2995	2952	2489
267	275	272
1	2	0
67	67	47
34	27	40
11	19	12
75	59	48
227	233	191
205	214	170
136	133	109
1629	1675	1359
146	166	155
39	48	39
46	46	46
503	630	559
20	9	12
3	2	3
142	95	124
8	6	5
95	118	90
1	2	0
159	159	130
133	157	133
7	3	5
40	23	13
36	40	31
7	8	4
17	31	29
51	38	33
26	34	26
18	16	9
4	5	5
22	15	21
18	7	9
22	38	29
365	291	261
268	275	230
212	193	151
176	184	152
19	9	17
6	4	3
1036	1045	946
132	119	122
65	67	76
1370	1217	1017
9	9	4
17	22	19
3	3	4
7	8	5
41	29	28
16	18	23
2	3	2
3	4	1
8	11	13
64	49	41
3	7	7
90	83	65
8	20	11
97	80	99
7	2	2
21	12	13
2	5	2
34	27	16
21	13	13
4	2	1
2	0	0
1	1	2
2	1	0
0	1	1
8	5	5
6	6	2
3	1	0
4	3	0
5	8	3
48	42	27
5	4	8
14	13	7
0	1	0
5	2	7
52	43	23
4	2	3
3	3	3
28	25	32
12	10	16
5	10	6
7	6	6
216	181	151
13	8	6
25	23	22
26	12	14
32	26	21
3	1	0
7	7	2
2	4	0
28	36	26
26	21	16
9	10	2
6	1	5
7	6	7
61	40	33
22	15	23
10	7	10
16	18	15
151	157	115
522	578	451
236	214	172
217	214	200
90	88	84
1	4	1
7	7	6
3	5	5
3	3	7
2	1	2
3	8	1
4	4	12
4	11	4
67	84	50
154	142	139
487	472	426
856	868	765
121	140	93
667	722	608
0	2	3
1	1	1
52	65	58
117	153	127
67	58	49
32	25	23
12	23	31
25	31	15
157	125	131
2	0	0
7	4	2
21	12	12
10	9	8
149	124	105
15	33	15
49	40	30
4	4	2
12	10	6
16	15	12
22	12	14
3	9	4
20	17	11
12	10	12
25	32	26
121	123	151
226	223	184
45	54	48
22	23	14
47	32	25
297	302	246
123	103	88
231	236	192
0	1	3
1	1	0
21	28	21
151	134	120
49	56	40
3	1	3
119	123	100
13	10	15
1358	1375	1153
1216	1105	1096
370	371	404
23	30	26
675	752	599
191	204	214
234	282	237
859	897	799
5	3	5
1	1	0
117	92	79
123	129	119
20	15	17
191	162	125
6	5	5
5	3	1
127	111	111
86	89	94
7	6	0
4	7	2
10	12	6
13	5	11
5	2	6
31	18	18
17	8	5
4	7	5
5	2	0
7	7	9
3	8	1
7	5	2
158	133	110
86	70	64
4	10	5
65	77	35
23	17	17
6	5	1
9	7	7
72	51	35
19	16	11
7	10	6
6	4	4
8	9	1
8	18	11
10	10	5
7	7	2
11	10	11
46	38	26
8	6	7
33	51	30
1	0	2
2	3	4
0	0	0
42	27	31
58	38	34
27	21	17
78	54	79
50	32	64
5	10	4
3	1	1
0	2	3
83	65	64
3	6	3
1	5	7
35	17	10
3	6	4
8	5	1
18	13	13
17	14	16
4	3	1
18	9	11
25	16	18
3	9	4
3	3	3
12	13	7
20	9	2
1	0	2
80	57	56
36	37	27
10	5	4
15	18	10
4	7	5
6	2	7
19	22	12
4	7	2
20	4	8
1	1	1
1	2	5
155	140	100
110	87	68
36	23	34
17	12	15
14	7	6
80	64	46
26	22	21
23	16	20
4	2	0
11	15	9
5	3	3
15	15	10
18	25	17
8	9	4
2	4	5
9	8	6
5	8	6
15	8	6
5	7	3
15	20	20
1	2	0
1	1	3
0	0	0
0	2	0
5	5	2
8	10	7
0	0	0
196	170	138
7	5	4
61	45	46
4	13	6
181	165	108
28	18	31
13	13	12
45	42	40
56	66	43
570	553	475
9	9	12
11	14	14
5	5	2
15	14	17
1	1	1
6	0	1
2	3	2
64	58	58
7	21	9
66	77	63
10	8	6
41	29	28
9	13	6
17	17	15
66	70	55
74	59	33
698	687	623
1	1	2
3	0	1
492	471	399
9	15	13
5	7	9
13	6	8
136	138	130
48	58	42
47	29	25
25	28	15
34	11	29
21	23	29
21	9	12
17	12	9
18	24	22
10	14	15
75	103	69
453	458	340
100	82	89
122	134	120
113	123	133
360	366	314
15	14	9
119	141	89
624	620	522
1105	1061	924
184	182	172
128	118	79
122	124	130
1025	1064	922
129	148	110
73	76	54
62	63	49
71	78	53
59	84	75
10	14	5
8	9	4
4	4	3
16	13	9
69	90	62
314	312	241
3	7	6
85	92	71
1230	1158	1003
2102	1938	1706
156	149	140
84	74	78
205	195	173
21	22	15
212	193	156
170	179	147
919	913	698
164	157	124
11	4	4
53	50	50
468	422	372
7	9	9
52	53	48
81	101	86
519	493	443
220	223	195
265	251	251
91	76	65
319	278	245
310	279	233
52	49	36
71	70	63
34	19	15
132	92	61
78	79	69
52	34	34
672	630	521
90	89	103
237	297	288
168	178	167
3	3	4
1809	1744	1674
1516	1411	1247
93	80	69
364	469	351
206	248	220
6068	5864	5093
10	11	6
53	48	35
24	12	15
17	17	23
170	166	126
48	41	34
276	296	235
33	28	21
67	92	71
66	60	70
130	102	115
139	141	126
367	405	353
122	133	122
7	3	6
36	40	25
20	29	18
942	839	721
506	479	410
190	172	172
116	103	90
116	98	81
2	6	5
4	2	5
14	13	5
11	11	12
66	76	71
201	207	150
248	261	225
395	335	298
303	270	211
296	291	211
41	23	22
180	191	130
9	6	9
723	687	548
275	262	236
5823	5811	4720
2406	2804	2314
34	26	17
13	18	8
86	90	69
210	184	152
30	33	17
239	276	212
88	107	84
1	0	3
691	634	563
154	168	143
417	412	345
415	410	367
5	6	6
1676	1477	1193
27	29	20
1482	1490	1418
58	52	46
67	46	55
363	348	285
96	99	90
443	457	397
671	688	562
13	12	12
37	40	28
147	166	112
26	35	27
116	118	99
0	3	2
704	634	539
371	352	303
322	259	229
217	233	181
798	758	657
12	10	9
176	159	176
6	12	9
373	343	293
227	214	150
57	68	78
42	41	24
15	6	8
11	17	12
440	386	352
53	61	59
404	366	319
90	85	75
2395	2313	1956
59	67	77
815	839	735
1978	2077	1787
1	2	0
1	0	0
125	110	78
991	945	750
145	138	115
145	161	131
30	24	19
20	25	12
251	237	234
3	5	8
16	6	9
2	1	4
10	13	15
1	0	2
1	0	0
19	12	7
7	5	7
8	6	2
9	13	14
30	30	16
1	3	1
198	210	154
11	8	4
5	8	3
5	9	7
118	114	106
38	37	39
10	14	5
28	36	23
607	601	549
500	482	433
112	109	116
71	51	52
198	218	179
2	1	2
232	265	254
12	17	9
3	1	5
12	11	16
20	23	23
7	13	5
22	20	21
61	35	36
27	27	24
6	11	9
30	17	24
18	13	7
67	58	45
111	102	89
8	5	3
5	5	4
38	21	16
41	34	36
204	155	137
8	8	3
134	113	88
43	56	40
2	2	0
4	3	4
225	213	154
33	31	34
557	528	477
7	8	7
1	3	4
7	9	7
1261	1347	1105
380	461	399
184	170	161
610	650	593
541	549	457
2	3	5
42	34	31
60	46	48
89	91	56
43	42	32
444	471	395
6	9	5
106	118	92
43	35	38
3116	3124	2687
512	495	421
673	700	571
791	770	701
327	301	273
855	743	651
64	61	81
70	56	60
78	98	70
444	553	555
591	562	542
610	634	586
119	120	110
242	295	206
137	136	124
197	196	154
83	90	74
245	244	198
411	385	307
14	9	15
3	5	7
337	268	261
1	1	4
50	42	51
35	18	16
68	76	71
94	88	92
280	300	232
130	166	141
16	12	9
21	10	12
1	0	1
1	0	1
32	25	26
27	19	11
5	11	5
30	25	26
21	17	7
6	9	5
17	24	18
14	11	12
4	3	4
0	3	3
13	9	10
6	8	10
3	4	5
4	3	1
2	0	0
6	5	7
5	2	3
10	6	3
4	5	4
0	2	0
1	0	0
1	4	1
29	22	16
64	36	47
16	15	19
15	13	13
4	0	1
17	13	14
5	3	1
3	3	4
8	4	6
364	356	311
72	67	58
161	146	131
3193	2973	2501
54	47	52
74	78	75
3	2	6
382	326	317
836	774	671
1590	1572	1334
29	58	50
557	628	542
10	8	6
10	7	2
1	1	4
8	13	9
64	36	48
3	5	6
22	17	14
19	21	26
13	9	13
11	10	10
21	19	18
1226	1034	898
97	104	104
475	416	284
126	135	124
21	16	16
29	20	22
63	62	51
10	9	16
19	15	10
76	66	54
80	82	61
284	234	211
29	32	28
468	497	428
840	779	645
1062	1026	961
573	555	445
373	349	321
2955	2970	2673
271	269	242
3	1	3
10	10	5
60	58	52
26	27	24
59	55	53
3	3	4
14	9	15
430	381	336
339	350	268
58	56	37
306	330	232
161	159	105
41	44	29
206	187	150
138	127	115
98	101	91
64	74	64
113	113	95
107	132	113
61	58	47
145	142	122
156	162	131
72	78	44
103	80	74
30	30	26
29	34	27
23	31	17
241	224	179
290	282	230
437	438	347
156	188	167
128	129	95
36	25	32
39	51	29
12	11	3
19	28	26
744	702	563
113	114	98
20	25	15
155	154	134
101	90	92
508	448	359
501	546	399
90	83	72
193	167	147
24	31	24
21	32	19
10	6	9
2	3	2
5	5	2
10	5	6
2	2	0
3	5	5
6	4	3
2	2	1
9	6	8
18	14	13
1	2	2
8	8	7
7	4	10
1920	1973	1759
46	54	49
822	995	849
152	165	123
2	4	2
9	10	10
9	11	12
64	72	38
2300	2299	1978
29	21	16
33	41	32
5	4	3
51	44	45
5	5	3
717	700	652
349	367	321
631	604	505
181	188	171
0	1	0
74	71	57
39	43	39
44	46	22
34	34	27
271	245	226
124	116	98
163	146	143
38	38	32
102	98	78
147	128	122
56	52	51
175	166	181
40	50	43
80	97	86
3	4	3
4	1	0
5	4	6
3	6	4
8	6	7
16	4	5
6	5	7
2	2	4
4	1	3
3	1	1
3	0	1
7	7	5
6	5	4
0	1	3
4	4	0
2	0	1
3	3	4
0	2	2
0	4	1
2	0	1
6	6	3
0	0	2
5	8	10
5	4	7
3	6	3
0	1	0
10	8	10
1	5	1
3	4	3
4	3	1
5	5	2
11	17	12
199	216	219
1677	1707	1489
1150	1009	833
126	138	101
65	72	79
42	42	37
36	40	42
29	27	24
242	171	168
26	45	32
114	104	86
67	75	45
30	19	27
11	5	6
15	35	20
1	1	2
13	16	11
6	5	4
13	11	8
4	3	0
18	6	8
27	29	29
12	23	17
14	12	20
153	172	165
19	23	17
3	1	1
3	1	0
1	0	1
8	11	8
11	17	14
37	44	23
7	21	21
74	82	55
63	52	57
73	92	61
14	11	10
10	12	8
3	7	8
6	5	3
4	13	11
4	2	3
3	4	3
25	19	18
3	8	8
29	26	22
9	7	15
74	62	52
13	13	9
22	18	7
30	13	16
4	2	4
1	0	1
8	4	2
8	6	4
2	2	1
1	5	4
4	2	1
3	5	7
26	22	23
2	5	3
8	16	11
7	2	2
10	12	10
15	14	13
6	3	3
8	6	4
4	6	6
3	5	3
2	2	4
10	4	5
7	7	6
2	5	3
259	258	204
9	3	2
9	6	4
6	5	7
4	4	1
14	14	8
0	2	1
99	91	69
9	2	2
5	6	2
6	9	3
11	18	10
566	608	629
1	2	2
1409	1401	1327
2	4	2
279	272	231
9	4	8
137	147	120
147	137	110
1043	937	848
12	16	15
150	147	131
656	610	541
2	0	1
11	5	5
2178	1990	1797
5	10	10
39	30	26
18	6	5
7	8	6
45	44	22
12	12	5
1	5	1
15	13	14
371	322	298
209	240	196
1	0	0
96	110	104
218	241	201
13	11	9
8	14	8
18	19	14
11	13	4
12	8	9
8	11	8
7	9	4
379	342	318
720	701	622
68	72	64
22	18	7
448	411	343
104	107	92
80	91	68
69	64	51
87	93	62
1	0	2
25	20	14
6	10	9
17	17	14
1485	1409	1164
45	48	39
20	24	11
81	110	85
12	7	3
4	5	1
2	1	0
726	745	585
39	56	53
47	51	54
109	97	91
158	103	89
1885	1746	1545
197	156	159
0	0	0
18	11	9
0	0	2
1	0	1
2	9	0
33	19	20
33	36	30
26	27	29
0	1	1
3	1	2
5	0	0
111	98	81
203	190	169
75	76	69
118	141	130
1	1	0
28	20	25
5	8	5
3	7	3
10	8	9
5	8	11
29	20	19
38	33	31
169	163	118
50	52	31
522	468	473
3	2	5
165	153	132
338	346	309
296	300	248
333	257	210
88	66	54
483	474	375
504	498	442
68	63	51
50	63	47
290	254	233
152	149	123
68	55	53
36	30	26
2	5	1
343	305	233
101	103	99
27	30	28
6	9	11
7	5	7
32	23	15
36	23	31
1	2	3
37	28	27
73	57	52
11	11	8
5	4	2
3	4	5
3	4	3
5	1	6
4	7	3
5	10	4
3	2	6
18	7	7
19	23	10
48	33	31
9	10	9
6	8	11
2	5	0
15	32	22
2	0	1
188	223	178
59	85	66
25	29	12
76	63	77
655	640	580
23	24	23
29	19	18
14	13	13
5	7	6
17	19	14
6	10	4
1	2	1
87	103	76
36	30	20
11	13	11
41	70	42
411	424	342
3	3	3
20	17	11
2	4	3
27	27	20
1	3	3
2322	2446	2226
279	264	213
39	49	45
151	151	135
16	15	16
18	11	12
39	34	41
26	29	23
142	158	127
272	282	225
53	37	39
19	33	13
148	125	111
131	113	107
108	106	74
58	59	61
43	26	25
38	41	41
133	129	110
32	26	38
34	37	38
34	35	27
18	12	6
17	20	20
16	32	18
123	138	162
93	113	106
11	6	3
29	37	31
3	4	2
9	7	11
34	26	18
54	45	50
38	30	36
65	63	52
710	724	601
25	28	33
372	369	336
897	859	777
486	504	464
11	7	8
577	488	408
282	220	187
4	7	2
473	470	424
40	47	42
58	40	55
9	4	10
53	52	28
4	3	2
0	1	1
3	5	4
15	14	10
5	1	3
15	9	4
400	340	332
383	450	403
3	3	3
63	60	49
24	15	29
24	26	30
8	8	4
634	745	683
253	240	205
2	3	4
6	4	5
3	5	2
36	31	30
10	5	7
60	47	56
264	202	185
37	34	27
6	10	5
6	2	7
5	6	8
87	62	74
90	65	74
84	65	52
69	54	56
180	151	131
20	20	26
28	23	27
9	18	15
28	26	27
3	6	8
9	9	11
3	4	5
13	25	21
6	3	4
4	5	8
89	86	58
63	56	51
26	27	25
8	3	7
18	17	21
242	264	237
464	463	416
439	435	400
113	147	97
73	51	59
76	83	66
19	10	7
200	183	163
539	545	480
225	248	220
90	89	83
3	5	2
278	278	209
131	114	114
947	971	718
1481	1557	1298
5	5	5
232	233	184
4	2	6
28	22	16
4	6	5
5	8	8
26	32	29
6	3	3
109	117	92
0	1	1
161	139	112
602	584	416
239	194	166
66	47	43
84	65	43
23	32	14
171	146	113
13	9	16
1	9	3
26	20	14
23	22	16
1163	1198	1029
15	12	8
277	258	227
0	0	0
3	1	1
28	32	14
1	1	2
113	126	119
4	11	7
795	883	784
266	335	260
6	10	9
11	4	5
45	42	36
14	10	11
56	53	60
38	32	33
16	19	15
51	39	34
5	0	6
7	14	11
71	60	51
4	8	2
79	73	52
12	11	16
12	7	3
18	13	10
4	1	3
1	1	4
3	3	5
8	6	8
25	20	13
6	7	7
4	3	4
21	15	14
17	11	11
27	21	15
1	1	0
1	3	2
2	0	1
5	8	4
1	0	2
7	3	2
12	9	11
2	4	7
9	7	6
73	66	40
0	0	0
3	6	3
12	17	13
5	7	8
28	25	22
5	10	3
7	5	2
3	3	2
11	7	7
2	0	2
36	33	20
8	6	6
87	81	57
29	19	27
1	4	2
43	41	43
1	4	2
39	30	36
3	1	4
6	7	5
12	9	4
3	7	1
4	2	2
13	6	4
24	23	12
31	27	23
52	46	30
44	36	29
4	4	6
2	1	8
8	1	8
22	28	25
8	2	2
6	3	6
1	0	5
4	7	6
14	14	19
2	6	6
37	32	30
279	251	225
175	167	150
207	239	227
2	1	4
1	1	1
23	31	20
0	2	0
1	2	0
11	8	9
28	19	15
29	25	25
434	418	386
58	67	42
34	37	41
39	27	32
3677	3429	3276
4	1	0
8	15	11
43	37	15
6	5	6
92	99	65
301	264	217
16	15	15
342	328	265
4	5	3
26	22	21
8	0	4
915	991	863
690	716	610
212	203	185
17	20	15
8	12	8
352	313	297
27	28	20
79	79	70
38	33	33
10	1	1
9	5	7
10	3	2
29	20	23
14	8	8
23	23	9
8	9	6
1	3	1
403	321	309
50	51	55
178	166	163
42	37	35
10	13	14
9	9	10
11	4	6
3	2	2
13	8	6
11	10	10
0	0	1
88	87	66
5	1	1
182	154	130
46	34	18
207	188	148
1	6	0
7	4	3
19	16	7
67	80	56
9	6	3
60	58	43
27	30	26
9	6	5
12	10	6
25	23	24
1	0	1
4	4	3
10	13	12
13	14	21
5	8	3
7	3	3
11	9	17
37	42	29
19	15	14
5	9	2
9	7	7
5	4	4
11	14	11
6	8	5
20	16	20
5	4	4
1	6	1
59	49	56
1	1	1
13	14	4
5	1	2
40	45	30
1	0	0
19	20	12
36	28	32
46	50	42
12	8	8
33	22	24
3	10	5
47	38	34
3	0	2
12	10	9
1	0	0
12	11	7
3	0	0
8	5	1
34	30	23
37	20	18
123	119	108
74	72	67
64	83	86
128	148	147
102	113	90
360	302	252
15	11	15
13	9	4
297	219	186
53	56	54
26	28	19
1535	1510	1202
1019	999	775
32	26	21
537	541	446
217	232	169
61	86	75
37	40	41
242	251	250
86	79	62
10	6	5
160	180	130
15	5	9
33	26	32
7	8	11
2	4	0
16	21	16
16	12	8
20	17	23
1095	1019	819
28	27	39
337	284	251
322	332	273
967	1002	922
3	5	3
8	7	5
84	95	82
37	43	38
1065	1034	845
170	177	152
85	93	66
35	37	32
177	145	118
34	37	24
113	109	72
19	13	14
137	136	134
24	20	17
30	31	26
11	5	5
53	48	45
9	7	7
4	7	6
15	19	18
12	13	19
8	14	8
136	140	118
115	96	88
87	95	67
27	19	21
49	40	35
48	33	24
100	65	61
1635	1498	1222
465	414	370
0	0	1
517	603	497
48	58	41
0	2	1
85	76	62
110	89	91
79	65	64
8	10	7
14	9	9
16	19	21
4	4	3
17	12	10
11	4	6
45	45	43
58	77	65
17	13	23
12	20	19
16	12	7
48	37	43
4	4	5
13	8	8
3	2	3
4	4	6
5	9	3
7	0	2
523	430	343
0	1	0
29	31	10
2	3	0
1	2	1
73	46	54
409	384	339
304	244	223
500	448	413
403	372	333
137	144	123
195	160	144
25	21	21
182	167	114
448	495	412
196	196	147
11	4	4
1	0	2
0	1	1
48	35	39
71	92	54
273	222	203
54	50	38
142	180	180
85	99	77
4	4	3
751	631	563
201	157	160
159	137	104
19	11	15
14	12	14
13	12	17
61	48	44
22	22	34
6	6	8
76	66	69
822	880	768
242	281	236
4	1	3
74	61	45
56	40	29
9	13	10
2	7	4
566	510	477
71	56	59
1229	1255	997
101	124	71
1153	1054	872
2	5	1
14	11	11
5	4	3
11	11	15
556	487	428
298	260	203
572	548	445
399	415	306
19	16	12
336	298	251
576	535	469
60	75	66
553	552	488
242	224	184
1064	952	839
643	584	490
112	110	74
32	31	29
97	91	86
35	37	35
1041	998	867
20	20	10
329	302	269
0	1	2
41	35	39
52	48	38
18	21	14
1345	1288	1162
1120	1130	1000
70	58	51
2901	2765	2367
813	885	717
376	392	321
412	475	404
4	12	11
9	13	10
115	137	130
25	33	27
13	10	17
512	519	423
123	164	137
86	82	76
111	84	76
377	320	274
880	781	665
31	29	22
0	3	1
17	14	13
213	186	152
10	10	20
65	53	46
252	225	180
198	188	156
442	442	375
370	371	337
538	493	448
108	104	89
51	48	46
70	68	51
162	149	124
294	290	225
1083	1203	1149
441	562	514
14	20	12
296	318	235
16	22	14
601	666	480
500	488	503
604	669	486
1	0	0
106	125	104
225	253	203
52	43	24
13	11	11
505	502	424
415	364	327
11	21	6
2	0	4
293	268	224
20	23	13
143	123	88
16	21	21
172	175	139
27	34	21
2163	2207	1786
11	14	8
179	181	138
134	156	128
13	15	18
110	80	100
311	272	212
