S1	S2	S3
740	615	713
6	2	5
210	151	184
0	1	0
0	0	0
14	13	12
0	1	0
54	53	88
2	0	1
544	512	594
203	186	209
4	5	2
1	3	1
18	10	7
8	1	3
23	19	14
18	9	16
11	3	3
15	10	14
5	3	0
3	4	2
19	12	20
5	0	1
26	24	18
7	5	5
2	2	3
5	8	3
1	1	0
0	0	0
4	2	0
4	5	4
3	3	7
1	2	2
2	2	1
5	4	5
8	8	6
11	12	9
1	0	0
0	0	0
0	0	0
1	1	4
1	0	0
0	0	2
1	8	3
1	2	1
2	2	1
27	23	19
0	0	0
1	0	0
4	5	5
0	3	6
12	7	7
2	4	3
3	0	1
0	0	0
6	2	7
2	0	1
19	11	20
5	6	4
30	17	36
13	8	10
1	0	0
18	13	16
1	0	0
17	11	16
1	1	1
1	2	2
0	1	5
2	0	5
3	0	0
3	4	0
10	10	7
16	10	11
18	14	20
10	14	15
6	3	1
2	1	2
4	1	0
18	12	16
0	1	1
6	2	1
0	0	1
6	1	1
15	16	14
2	5	3
31	24	25
118	108	113
89	94	78
206	171	194
1	1	1
2	2	1
12	13	21
0	0	1
0	1	0
4	3	9
12	16	7
21	17	15
219	181	215
43	36	45
26	23	33
16	11	20
1641	1464	1745
1	0	0
8	5	4
6	17	8
3	4	2
60	58	63
187	161	167
6	6	7
256	232	248
2	3	4
5	4	5
1	3	1
611	603	583
421	472	609
114	108	81
3	7	9
3	5	5
143	130	148
20	8	15
32	26	24
18	16	19
0	1	0
5	3	3
1	6	0
12	5	13
5	7	2
6	12	10
2	4	4
0	0	1
149	124	157
40	38	39
90	104	97
20	14	13
6	4	4
1	2	3
4	2	3
2	0	0
3	2	6
6	8	4
0	0	0
53	51	47
1	1	1
77	64	68
15	16	9
125	74	73
1	1	1
4	4	3
8	6	14
43	32	37
4	2	5
20	16	22
7	11	11
3	6	2
7	5	2
14	11	10
0	1	0
0	3	0
2	6	3
4	6	6
0	2	3
4	1	1
3	1	5
14	6	12
3	4	4
1	1	0
3	2	4
1	1	2
5	3	2
5	1	2
4	6	4
2	2	3
2	2	2
18	17	13
0	2	1
2	3	1
0	0	0
20	28	20
0	1	0
3	3	2
14	4	13
30	18	15
7	2	5
5	5	9
2	5	2
12	13	16
1	3	2
2	2	3
0	0	0
1	3	5
0	1	0
3	0	1
15	11	12
14	13	10
59	85	89
33	35	48
54	54	86
94	78	111
66	52	62
123	144	136
9	8	4
5	4	5
77	73	75
31	29	37
16	13	9
667	624	608
560	450	444
10	11	10
284	260	246
107	92	135
65	50	62
14	14	21
108	94	91
52	29	36
4	3	3
83	52	59
9	6	3
10	11	10
13	3	10
1	1	0
11	7	12
5	2	7
12	8	13
434	356	364
13	23	21
128	81	107
250	205	241
658	575	612
2	1	3
7	2	2
55	44	38
20	27	30
470	460	495
138	126	134
28	37	30
17	22	6
76	42	36
14	13	21
49	30	46
9	5	9
107	74	91
14	10	17
15	10	19
3	5	3
31	20	32
1	5	2
3	3	0
9	8	3
5	2	3
5	5	6
48	40	34
40	29	41
58	49	60
23	8	16
32	23	17
25	22	21
36	34	35
744	613	702
281	197	225
0	0	2
360	354	389
58	69	51
0	2	0
34	29	42
47	30	53
26	20	28
2	4	5
3	4	5
9	8	8
4	2	0
7	4	1
2	4	2
28	27	30
43	27	46
13	9	20
17	13	23
4	4	1
17	16	14
0	0	1
3	4	4
0	1	0
3	1	1
2	2	1
2	0	0
212	116	139
0	0	0
10	6	4
0	0	0
1	1	1
66	41	47
222	177	211
113	82	105
203	189	207
158	138	162
61	57	54
80	71	74
15	10	8
82	78	91
355	274	317
156	107	128
3	0	1
0	0	0
0	1	1
28	25	30
72	55	46
123	114	111
30	28	14
177	137	136
44	36	44
0	0	2
272	216	217
107	76	87
59	44	59
5	7	9
6	3	4
5	10	2
24	35	49
21	13	22
5	3	0
62	44	62
513	437	462
169	139	151
0	2	0
36	24	33
22	19	19
7	12	6
2	2	2
404	343	388
32	23	28
990	919	951
102	81	75
603	495	457
0	0	1
3	3	4
2	2	2
3	8	6
278	226	242
124	100	91
230	183	191
213	169	199
12	6	13
139	102	124
256	197	210
67	45	46
288	232	251
106	100	98
593	477	535
285	217	254
76	41	52
11	11	16
66	70	68
28	22	24
705	526	571
4	7	2
117	114	117
1	2	4
32	20	23
16	26	24
7	7	2
792	641	773
767	635	670
30	29	31
1631	1542	1684
608	496	541
302	238	290
395	294	329
5	2	2
6	4	6
98	67	80
25	20	21
8	3	5
317	283	313
111	101	102
48	56	24
60	41	40
203	167	159
417	319	310
18	8	10
0	1	0
10	4	12
87	60	50
10	8	8
28	29	33
108	95	94
138	108	103
216	181	206
247	207	207
282	227	256
74	74	72
40	31	19
57	44	51
136	110	92
159	130	128
830	804	878
468	365	394
13	7	10
141	128	109
10	4	9
310	243	261
333	322	363
315	247	262
0	0	0
65	75	59
155	174	160
42	43	37
11	3	10
288	242	241
224	197	211
7	9	14
0	0	1
110	114	121
5	13	24
55	40	42
12	8	9
85	54	55
17	11	14
905	773	806
10	7	6
154	150	141
112	74	74
6	6	12
65	47	68
130	105	126
9	6	3
32	18	32
5	4	5
393	244	353
2	0	1
955	785	900
263	210	210
2	2	2
8	3	4
8	5	7
26	16	12
6	6	6
6	9	11
1	11	9
85	68	69
5	7	5
8	7	4
40	35	39
162	140	167
34	35	32
450	423	418
6	5	10
39	35	30
57	44	46
61	61	62
22	14	12
10	4	9
206	193	181
17	16	8
308	242	266
1	0	1
303	239	259
61	56	61
605	578	592
37	48	54
51	34	32
116	95	98
33	24	27
9	6	8
5	2	4
0	1	2
3	3	2
24	25	34
74	80	75
1	2	2
3	0	1
334	297	329
197	148	163
2	3	4
64	55	73
63	51	53
238	177	190
0	1	1
5	4	3
5	8	7
1	0	1
1	0	0
25	8	8
23	21	21
12	13	11
28	25	27
14	10	24
0	1	0
0	4	0
11	10	7
280	218	223
313	275	299
25	17	22
135	164	174
42	39	39
498	473	542
31	18	26
68	59	74
4	0	2
1	1	0
71	89	77
3	4	3
1	3	1
6	6	0
11	2	12
206	176	213
18	11	21
7	4	13
39	36	41
92	51	75
345	250	276
275	224	253
130	96	125
364	304	352
18	16	29
11	7	12
280	230	280
141	103	122
34	60	65
151	122	142
2	7	4
86	72	68
8	8	7
66	38	45
15	15	19
25	16	22
1	0	0
90	94	91
14	15	7
57	44	47
19	14	22
17	12	16
3	3	3
2662	2347	2573
722	591	645
1704	1543	1570
161	152	180
127	105	139
0	0	0
3	1	1
4	0	3
2	2	3
85	74	68
12	7	6
6	0	1
14	7	11
1	0	0
26	28	22
8	17	11
3	3	8
519	423	486
186	189	157
64	52	74
5	6	9
54	57	50
251	226	238
45	38	45
0	0	3
95	82	79
8	2	9
15	14	17
1113	902	1026
3	1	0
560	456	519
1716	1473	1712
37	21	27
12	9	12
130	112	160
528	548	599
152	142	190
65	55	75
60	48	51
643	615	648
7	1	5
17	8	8
550	380	502
3	0	0
2	1	1
0	0	0
1	2	2
1	1	4
146	121	146
1794	1630	1674
129	110	117
47	72	53
63	70	52
1	2	2
5	4	6
29	33	19
1	2	2
5	4	6
1	0	0
417	417	399
52	30	20
27	32	19
4	4	4
50	43	34
143	114	100
3	1	3
14	6	18
161	122	139
99	77	88
70	73	92
202	172	176
224	211	188
153	137	156
83	63	90
0	0	0
0	1	2
0	0	0
0	0	0
25	26	21
47	24	39
1	0	0
14	22	17
11	11	11
41	35	29
33	32	38
14	22	17
10	11	5
26	29	28
41	32	28
81	71	67
496	407	472
39	30	44
5	2	1
3	2	1
27	16	24
790	663	679
6	5	10
539	557	577
12	2	9
46	40	32
230	176	189
32	36	48
37	22	30
7	3	2
18	12	7
10	5	11
97	98	101
18	6	11
126	77	117
27	17	19
109	96	99
50	47	52
3	12	15
178	151	196
6	5	9
462	413	468
66	64	63
41	29	24
1	0	0
3	2	2
3	3	5
9	4	5
27	23	29
4	3	4
27	20	30
47	39	49
866	694	861
0	0	0
69	46	64
60	40	63
4	3	6
3	1	2
1	0	1
15	15	15
0	1	1
15	16	12
19	11	15
82	63	92
33	30	23
19	3	6
182	160	180
25	15	22
1	1	2
32	26	36
14	15	4
0	0	0
1	1	3
4	5	5
23	15	22
31	38	29
18	7	8
2	0	2
2	0	0
416	276	341
112	90	114
71	51	57
47	34	36
674	571	542
277	196	219
421	365	381
4	0	6
5	1	1
3	1	2
11	14	17
20	20	10
26	10	11
44	41	40
16	13	15
15	22	20
22	12	22
0	0	1
0	0	1
0	0	0
3	1	4
15	16	13
946	871	1063
314	233	274
255	217	249
32	29	49
8	6	9
48	13	34
56	53	65
0	1	2
22	17	21
39	43	47
7	6	7
10	11	11
126	95	98
59	47	44
9	7	7
1	2	0
855	700	744
144	109	113
2	2	4
253	182	214
154	147	144
111	80	100
5	8	5
234	232	205
94	94	107
1	0	1
6	9	9
109	120	135
190	196	197
40	39	65
4	5	11
19	20	20
210	199	213
24	21	27
2	1	3
30	21	19
354	324	355
598	521	565
311	333	299
82	65	100
272	205	208
187	121	153
94	91	103
179	153	143
4	4	3
4	9	7
38	28	26
67	51	77
129	97	107
4	3	5
29	29	29
348	277	329
0	0	0
57	49	42
437	308	377
61	46	41
1203	928	1079
100	82	73
248	209	252
75	59	73
409	336	394
23	26	19
5	2	2
184	135	136
103	78	83
1476	1385	1341
4	8	5
57	49	53
103	83	109
98	74	91
66	41	64
84	79	83
98	65	73
24	23	22
10	14	11
15	15	15
31	30	17
7	5	3
62	57	48
7	10	8
16	11	4
135	110	118
360	307	302
0	1	0
311	220	274
1	3	4
1	0	2
1	3	5
3	3	3
4	9	6
30	36	30
6	12	15
96	83	98
22	17	12
33	14	23
27	32	23
17	28	24
0	1	2
1	3	5
58	55	45
17	11	26
14	9	27
11	6	13
23	9	22
48	29	59
0	1	2
1	0	0
6	3	7
4	6	3
12	13	10
228	167	207
80	62	72
87	88	81
25	35	43
76	62	73
4	7	3
20	12	20
84	90	87
23	21	22
18	18	8
312	229	275
11	6	10
34	33	32
28	27	23
1	0	0
0	1	2
2	1	3
159	142	132
5	0	9
6	1	3
104	82	85
126	119	90
51	33	43
116	97	102
31	26	44
0	1	0
167	131	164
134	132	102
228	164	171
6	2	8
3	3	3
37	24	28
157	104	131
159	124	118
80	77	73
63	43	59
31	27	22
18	5	16
14	17	22
528	419	426
341	299	313
110	118	113
136	104	100
34	25	44
15	15	14
121	129	115
59	53	62
35	35	32
137	136	138
0	0	1
3	3	2
5	6	9
4	0	1
3	3	3
0	0	2
4	0	4
0	1	0
6	4	1
10	4	10
37	19	32
53	52	47
403	323	373
11	16	17
6	5	3
17	9	11
147	119	141
35	38	34
554	445	463
419	404	405
863	776	782
543	433	452
417	403	402
950	836	869
12	11	25
159	126	165
22	22	27
346	276	313
132	104	130
151	119	155
2	3	2
93	93	98
47	63	53
115	115	109
122	100	121
3	0	2
0	1	0
40	28	28
37	47	27
21	18	24
76	62	77
221	179	179
32	26	23
20	10	13
199	155	152
45	40	46
47	32	31
36	38	30
374	299	304
103	103	106
2	2	4
7	15	13
9	7	15
15	27	15
2	0	2
3059	2699	2798
548	488	564
4	7	7
0	3	2
4	1	2
1568	1381	1472
615	585	613
18	12	16
5	9	4
2	2	4
139	102	134
22	24	25
3	3	3
0	0	0
7	7	10
21	18	24
10	12	16
0	5	6
43	41	51
7	2	7
40	46	43
2	1	3
4	3	3
2	1	2
3	0	0
32	19	21
3	9	6
145	120	169
6	9	6
44	26	31
71	67	68
24	14	14
7	2	6
2	2	3
1	1	0
586	532	577
107	115	124
0	0	1
0	0	0
160	125	145
1350	1245	1229
9	16	12
70	58	58
315	272	288
1980	1815	1781
29	23	32
16	11	13
38	30	35
23	27	32
9	6	9
54	34	44
31	33	32
8	11	9
15	11	10
163	179	186
46	36	31
27	16	30
140	124	132
25	26	26
8	13	13
9	7	12
7	8	6
7	8	8
4	1	4
6	1	11
0	0	1
18	37	27
13	15	15
2	3	1
2	2	0
0	3	2
0	0	0
6	3	5
31	20	27
27	21	32
0	0	0
1	1	0
2	2	2
12	8	12
41	32	34
98	82	82
19	16	14
86	76	75
225	172	172
134	113	109
75	43	55
3808	3080	3512
9	11	5
56	44	56
14	6	15
9	11	9
21	23	12
32	15	19
56	51	58
0	2	5
6	2	6
0	0	3
18	17	17
3	5	8
16	6	11
57	48	43
23	25	34
88	73	85
50	45	49
57	50	61
73	73	52
18	6	8
8	6	9
38	31	41
21	18	24
103	82	89
145	118	133
188	195	171
143	117	133
336	236	268
175	138	140
810	654	664
39	30	37
56	49	48
17	24	24
87	79	95
93	80	67
29	11	14
27	28	26
92	62	74
71	45	71
8	7	10
3	2	4
9	4	4
146	127	139
5	4	8
9	11	5
4	2	2
6	5	3
4	5	4
17	9	13
54	36	35
32	12	32
2	2	1
0	0	0
12	11	7
0	0	0
0	0	0
1	0	0
1	0	0
17	14	15
0	2	2
25	23	16
27	17	30
0	0	0
89	63	98
14	15	12
0	1	1
2	2	0
63	58	46
14	16	11
1	3	2
8	11	10
30	19	26
19	7	19
113	94	118
3	2	2
29	22	25
3	5	2
2	1	0
114	88	74
75	58	68
22	33	19
46	54	51
115	126	168
2	1	2
1	1	0
1	0	0
0	0	0
8	8	11
82	79	78
99	78	78
165	141	171
35	27	29
1	0	1
67	48	45
26	26	25
76	53	55
229	192	221
110	112	86
180	151	157
94	90	79
291	272	318
40	39	39
0	0	1
83	82	98
18	15	12
194	220	203
2	1	1
4	6	3
26	10	25
2	3	1
1	1	2
3	3	6
40	34	42
10	15	15
1	0	1
4	2	2
6	6	6
11	11	9
1	0	0
2	9	1
2	3	1
863	796	716
32	32	29
387	308	331
1543	1401	1338
193	164	168
1060	892	895
5	3	4
0	4	1
3	3	1
3	5	3
5	6	2
12	11	13
29	16	19
15	11	7
20	19	19
7	6	10
7	4	4
35	30	35
22	17	20
89	58	66
42	39	40
50	35	27
1	0	0
18	23	24
36	21	29
279	214	258
14	16	14
10	13	11
108	74	89
112	75	95
0	0	0
0	0	0
425	359	453
72	62	83
5	2	4
53	27	33
7	6	7
22	13	18
13	16	8
59	54	55
89	72	83
381	334	415
22	23	29
878	659	758
376	303	345
1831	1409	1588
0	0	0
749	709	740
8	5	10
44	33	41
33	34	29
90	73	87
59	38	58
38	20	40
27	33	26
83	52	67
13	8	8
124	76	89
147	95	122
36	18	25
49	31	55
499	517	517
51	37	46
45	42	41
79	77	81
0	0	0
41	35	41
88	59	74
108	101	109
89	70	84
27	29	22
4	5	3
5	6	8
61	53	70
46	41	54
2	1	2
1	0	2
2	1	6
1	0	2
1	0	0
1	1	1
39	30	47
36	43	41
272	247	325
14	12	15
27	18	33
94	102	83
0	0	0
137	119	106
36	30	31
4	3	2
0	0	1
0	2	1
10	4	6
1	1	1
5	8	4
13	10	13
15	14	13
7	1	5
10	10	14
55	57	53
15	13	14
1	4	0
5	7	12
252	189	220
290	281	318
1	0	0
4	1	1
0	0	0
6	11	5
0	2	4
3	2	1
6	8	4
3	1	6
19	8	10
3	2	0
1	0	1
40	41	34
9	3	7
5	3	4
29	21	18
78	67	80
5	6	6
19	18	21
25	24	29
102	86	94
75	49	64
718	596	732
69	64	69
15	18	18
103	87	103
0	0	0
26	23	24
10	8	8
3	2	3
33	22	39
19	24	16
3	1	2
0	0	0
0	0	0
1	0	2
0	0	0
0	0	0
96	61	72
20	13	15
16	9	12
182	173	156
99	98	105
644	623	709
363	306	338
608	549	623
4	2	3
11	10	10
19	20	21
251	237	258
0	2	0
16	11	6
141	104	134
0	1	1
77	68	71
46	36	44
32	11	19
53	63	52
65	47	47
50	48	51
82	66	58
29	27	24
34	29	49
42	18	31
19	14	23
72	66	86
31	28	38
24	18	28
293	238	280
23	15	8
5	5	4
43	31	41
0	0	0
9	2	8
21	15	23
44	30	34
14	12	14
2	2	2
320	260	278
0	0	0
35	48	45
131	109	125
19	17	16
22	20	37
43	31	42
15	10	11
279	242	252
212	146	178
871	801	817
221	237	246
101	119	98
18	9	18
96	66	73
88	121	112
23	17	21
79	70	73
114	102	105
12	13	5
918	947	1019
709	558	642
7	5	5
1	0	0
16	9	21
42	39	28
118	94	94
88	87	97
34	31	36
237	203	205
0	0	0
449	412	424
3	2	2
2	3	0
363	305	318
147	109	109
159	143	164
133	90	121
1395	1093	1290
672	533	549
25	25	21
40	40	41
151	128	124
75	70	78
24	38	30
54	35	48
0	0	1
1	1	1
0	0	0
32	22	30
49	39	48
16	12	13
4	7	11
371	285	316
1621	1279	1466
174	155	150
1158	1089	1224
128	100	119
340	291	319
151	131	155
65	52	64
10	1	5
2	1	5
33	25	25
132	112	117
23	33	22
26	20	24
9	14	9
295	270	314
1	0	1
2	3	6
1	4	5
30	25	24
136	116	107
190	165	154
388	305	345
223	212	210
14	12	14
3	5	5
14	12	14
4	5	5
19	26	25
2046	1608	1761
0	0	1
0	0	0
2	0	0
8	9	6
42	35	42
93	84	80
55	49	51
30	29	36
98	75	69
77	72	75
123	126	131
37	14	19
193	150	145
2	2	3
1	4	0
130	104	108
58	45	62
17	23	24
40	26	25
35	26	32
13	14	17
251	196	223
67	60	59
344	254	301
77	44	65
12	14	9
10	3	14
196	164	177
60	62	55
13	14	9
111	84	79
1	0	0
22	29	38
72	56	79
78	78	84
39	36	43
3	7	3
4	2	6
30	27	34
6	3	2
8	7	5
2	4	4
895	704	835
715	633	634
179	176	184
294	229	288
900	775	888
20	23	21
81	80	90
91	106	87
12	24	20
537	504	494
1047	967	954
612	592	522
69	59	64
64	67	65
99	83	106
474	386	470
155	123	115
43	39	37
4	3	3
2	2	4
3	7	8
0	0	0
5	7	9
128	153	157
311	232	267
10	7	6
51	37	36
40	29	36
0	0	0
0	0	0
29	33	32
19	7	13
0	0	2
59	36	51
129	109	104
202	138	171
555	408	435
172	138	175
547	378	423
132	126	120
247	191	227
104	85	113
73	66	58
55	46	40
59	55	62
181	151	183
2	4	4
70	55	61
394	331	364
17	20	18
8	7	2
0	1	0
16	3	8
215	227	221
1290	1114	1165
43	35	52
65	73	60
460	388	409
286	264	283
33	48	56
188	179	197
94	83	96
376	345	362
5	7	7
69	56	58
94	82	56
2	4	5
5	6	1
401	283	276
55	71	89
0	0	0
0	2	1
282	236	218
73	82	81
173	148	190
878	786	822
586	500	545
73	69	81
46	39	51
56	57	62
15	11	17
37	43	36
67	68	56
279	255	260
6	17	15
255	237	239
199	196	203
9	11	9
4	1	4
190	193	199
0	0	0
2	0	1
1	0	0
22	21	23
156	179	206
111	115	136
10	4	2
11167	9783	10967
2	4	3
1519	1199	1335
11	5	13
381	336	371
315	301	311
834	701	792
15	17	14
43	42	39
23	31	34
148	103	111
15	5	11
184	134	164
34	32	25
122	113	107
538	481	553
129	95	121
2	3	1
9	6	14
106	83	104
153	117	122
2	1	1
2	1	2
2	1	3
2	3	2
2	2	2
56	31	43
3	1	0
4	1	0
3	4	2
35	39	31
306	267	325
10	6	8
1	0	1
13	6	4
14	8	15
1	0	0
2	2	2
352	289	339
19	17	23
1200	1138	1208
1	4	1
705	544	644
760	630	799
0	0	0
1	2	1
7	0	5
1	0	0
12	10	9
220	187	216
7	18	19
30	17	11
24	27	33
7	6	7
76	69	71
34	15	19
23	19	19
1	1	3
2	1	3
4	3	0
2	2	2
42	22	28
79	67	69
89	68	67
453	334	321
141	119	133
161	140	147
82	70	68
79	76	66
243	245	198
391	310	340
203	133	184
36	31	33
199	169	181
104	90	101
91	54	63
436	348	371
255	219	214
158	170	154
344	312	299
845	611	656
336	237	294
45	41	39
74	50	61
46	37	38
520	436	507
5	3	5
10	14	10
2	1	2
74	63	70
22	25	19
58	41	57
2	0	2
4	6	8
0	0	1
1	0	0
75	55	68
1	1	0
5	5	6
3	3	2
62	59	40
0	1	0
301	284	323
110	91	86
73	87	89
26	34	25
178	177	184
88	113	101
3	2	4
435	335	328
329	270	276
69	51	62
23	21	24
260	233	251
2	4	6
1	0	0
86	90	101
6	7	6
61	34	36
24	20	19
5	10	10
26	29	30
9	4	9
307	275	284
78	64	78
12	6	10
14	13	9
30	35	32
8	10	4
11	6	4
7	5	2
60	64	75
156	118	106
13	10	9
204	165	169
149	127	137
178	140	144
66	63	54
259	244	285
189	174	188
206	152	180
156	149	180
333	323	303
9	6	9
50	57	49
28	23	23
157	138	178
44	50	39
19	20	17
98	80	89
25	23	25
18	24	23
43	38	42
28	27	39
1	4	2
6	9	12
23	25	22
13	7	7
11	11	9
16	12	13
22	18	17
7	6	10
108	86	93
168	164	175
434	338	378
0	0	0
4	5	4
1	0	1
42	36	33
16	25	14
17	14	27
63	68	72
33	34	40
19	25	29
27	26	23
4	1	4
0	0	0
0	0	0
1	0	0
203	192	178
2	4	13
1	3	1
159	155	135
74	55	94
79	60	86
224	196	199
72	65	59
35	28	26
284	256	244
21	12	18
20	23	16
326	299	300
79	72	85
397	317	334
10	3	6
44	34	41
8	9	7
3	2	2
146	127	130
108	100	102
210	201	188
96	129	109
28	39	46
56	54	45
122	89	124
57	66	70
1	2	3
191	186	195
1	2	3
1	2	2
39	22	32
14	16	7
10	8	13
284	210	234
640	545	614
0	0	0
99	86	89
4	6	10
118	81	85
101	62	75
235	234	229
26	16	20
72	62	69
1	6	5
562	460	508
0	0	1
168	140	161
201	164	206
87	106	86
402	449	501
247	226	251
146	132	160
156	131	153
254	264	283
57	44	49
0	4	1
173	167	165
95	119	137
90	83	70
2	3	1
1	1	0
8	6	4
4	5	0
180	134	139
166	151	154
76	43	58
73	71	76
16	19	14
99	75	85
2	0	0
0	0	1
0	0	6
3628	2720	2973
366	257	308
208	193	194
0	0	0
4	2	3
5	3	3
16	9	10
27	25	31
5	7	12
34	20	24
7	3	5
11	12	17
82	46	62
296	205	261
55	32	51
568	472	502
41	51	51
7	3	5
0	1	0
0	3	0
0	0	1
11	10	12
0	4	7
13	11	11
663	544	573
710	581	635
181	141	180
563	499	581
353	315	343
106	60	85
634	623	539
24	20	20
21	32	22
36	33	33
27	29	27
0	4	1
15	24	10
6	3	6
79	55	55
9	8	7
355	270	292
0	1	0
64	53	44
18	23	25
28	23	22
32	18	23
7	2	1
14	9	5
10	10	7
397	324	385
336	270	326
0	0	0
147	121	161
0	0	1
9	4	3
330	237	258
116	112	126
60	34	52
59	66	71
312	313	356
44	32	40
394	397	411
19	27	33
93	79	75
677	577	577
403	285	306
3	2	3
2	3	1
2	1	1
1	2	1
5	5	5
0	1	2
0	0	1
16	21	21
15	13	11
0	0	0
0	0	0
972	819	896
42	37	36
64	46	44
82	64	70
44	37	29
14	18	17
73	66	59
64	60	50
11	5	11
134	132	134
19	15	7
56	47	71
19	24	15
190	153	132
60	31	43
35	30	27
57	40	43
9	7	9
102	60	73
232	185	218
561	414	498
40	27	37
2	3	7
31	20	24
31	23	36
13	10	9
352	295	312
104	91	92
2	0	7
0	0	0
206	171	173
41	49	42
10210	8607	9268
502	440	476
19	16	13
5	5	3
32	40	32
80	66	68
80	93	83
22	27	24
46	24	31
45	47	49
31	33	30
5	2	4
54	47	45
19	18	17
85	83	91
106	73	94
307	261	232
155	146	139
320	301	318
81	70	81
68	77	77
219	175	184
56	56	51
573	450	488
2	0	0
26	40	35
402	335	381
168	155	161
147	132	132
1	1	0
92	58	62
465	406	415
115	98	125
0	0	0
0	1	4
2	1	2
47	28	28
37	22	27
215	166	176
167	133	107
102	72	81
111	109	105
12	12	10
4	5	12
31	16	22
10	9	8
1	0	0
28	34	40
400	373	359
143	120	114
33	31	34
122	83	123
9	8	6
10	1	4
325	302	307
171	194	180
170	145	143
146	129	111
102	95	88
87	56	99
891	709	802
295	248	268
408	330	349
442	367	405
532	466	504
397	310	327
448	403	391
0	0	0
711	566	685
55	52	49
341	298	331
546	447	436
108	98	115
0	0	3
6	2	6
33	20	27
365	284	325
11	13	9
208	136	156
52	49	50
109	82	97
343	236	253
73	57	71
189	152	160
27	24	21
64	48	46
238	169	187
9	5	7
21	21	16
5	6	5
90	83	79
315	297	311
18	11	17
12	9	7
40	28	36
162	130	162
1	0	1
869	775	821
49	54	56
1	2	3
515	362	400
147	131	157
186	176	154
85	63	85
65	77	93
118	105	115
5	13	6
28	23	20
40	33	35
14	21	17
576	467	495
0	0	1
30	18	21
14	14	16
579	607	589
264	249	247
10	3	5
4	5	7
57	50	42
15	13	13
8	13	10
0	1	0
14	12	17
58	57	69
66	56	71
2	0	0
0	0	0
0	0	0
14	16	11
47	42	33
220	187	193
26	31	41
0	1	2
1	1	0
0	0	2
3	2	2
0	0	0
16	13	27
17	10	4
4	1	2
7	6	6
36	25	31
68	55	73
0	0	0
0	0	0
0	1	0
58	59	60
3	3	7
26	16	26
11	3	7
13	4	13
2	3	0
0	1	4
81	81	82
0	0	0
2	0	2
75	60	69
259	196	245
591	542	581
266	185	237
711	612	628
9	9	9
41	44	18
33	33	28
39	46	37
154	153	135
41	39	43
127	140	128
342	336	383
7	10	12
10	14	17
8	3	5
8	3	5
5	2	1
15	17	14
15	13	22
0	4	3
2	0	0
12	15	14
60	40	50
1	1	0
154	145	120
2	3	1
10	7	10
8	3	3
1	1	1
0	0	6
20	8	21
58	57	59
12	12	15
1	2	0
1	1	0
0	5	5
7	1	6
5	1	4
6	1	2
5	1	0
8271	6789	8077
0	0	0
2	0	3
65	54	77
22	11	10
27	15	18
5	8	5
2	4	4
16	6	9
10	3	4
7	7	8
72	62	64
140	106	104
6	6	5
7	4	6
28	22	39
26	15	20
10	7	12
4	4	5
6	7	7
4	3	0
1	0	2
5	5	3
9	9	11
1	1	4
74	51	83
2	1	0
11	5	12
9	14	10
727	645	663
103	67	61
108	102	114
16	9	18
23	16	22
33	25	33
4	6	3
21	16	14
2	2	1
51	27	36
129	113	129
82	53	47
3	6	3
4	2	1
1	3	1
252	223	234
1	1	0
4	2	2
0	1	3
1	2	0
18	18	10
2	3	3
2	1	2
5	5	2
83	94	84
148	122	134
43	40	41
102	77	78
10	13	9
153	121	125
109	83	97
1	0	1
5	4	2
280	220	245
117	71	107
448	320	377
699	624	674
5	7	9
28	19	22
76	49	63
26	19	24
1	0	3
6	8	4
9	4	7
12	8	4
6	2	3
73	62	62
22	10	23
14	10	21
34	20	24
40	36	48
304	302	293
355	342	327
608	561	580
34	23	32
116	167	194
218	208	200
80	76	85
110	88	98
78	70	72
1	0	1
2	1	0
3	0	0
1	7	6
81	62	57
21	40	27
93	75	94
2302	1864	1987
187	170	176
5	3	3
3	4	3
4	2	10
30	17	16
31	14	9
295	233	265
134	152	144
89	65	72
8	13	7
258	220	222
402	407	498
265	202	298
3	5	3
13	7	8
69	67	67
112	116	125
188	142	153
114	92	98
13	14	19
58	46	48
144	131	138
403	327	364
507	486	495
116	109	118
31	31	28
5	7	11
297	268	255
61	39	57
0	0	0
39	25	18
42	40	34
5	4	3
7	8	5
57	48	70
33	23	28
225	159	188
904	672	701
41	33	40
12	3	12
72	52	34
26	12	12
54	47	39
69	47	58
588	495	495
71	68	69
60	52	42
105	86	72
8	8	10
17	5	17
15	9	13
91	75	73
17	30	26
78	53	55
150	116	145
575	476	472
656	502	561
128	117	113
6	1	6
8	6	5
146	136	165
486	397	429
6	10	9
54	44	33
25	17	25
1	3	3
0	1	3
3	1	3
4	5	4
1	0	0
4144	3256	3508
0	0	0
2	0	0
3	4	2
4	3	2
0	1	2
0	0	1
0	0	1
4	1	0
12	11	7
26	27	19
30	31	28
8	7	9
23	22	22
51	45	39
58	50	47
8	3	12
4	5	7
0	0	0
110	72	87
194	165	187
107	79	92
140	98	129
71	60	76
2	2	2
3	2	6
6	6	7
33	29	31
11	14	21
3	0	3
2	2	7
65	70	59
2	2	1
0	0	1
1490	1179	1379
3379	2779	3190
1664	1213	1471
91	67	83
18	13	10
182	122	142
1	0	1
2	4	1
4	2	3
186	123	153
11	16	7
1	0	0
2	2	1
180	150	144
91	49	82
30	21	36
21	9	17
104	89	95
99	70	59
0	1	0
1	1	0
22	8	13
1	0	0
