S1	S2	S3
2299	2287	2314
888	875	847
14	17	16
40	46	39
14	11	16
145	181	131
80	85	72
66	70	48
199	204	191
38	32	32
121	123	111
0	0	0
8	11	4
281	264	260
9	8	9
169	176	171
79	99	80
130	144	114
9	2	5
4	1	7
10	8	10
26	35	27
170	195	138
70	75	56
0	3	2
7	15	18
5	2	4
24	29	29
2508	2523	2230
300	328	280
238	275	240
175	171	151
0	2	3
62	79	57
1	0	2
0	2	0
1	0	0
12	8	13
98	111	73
122	118	112
6	5	4
10	5	6
34	24	26
8	7	6
2	6	10
5	3	2
123	93	81
169	172	137
109	102	95
50	50	53
7	4	2
8	3	6
39	41	30
30	33	26
33	36	26
31	39	26
5	5	7
41	41	30
10	24	19
19	17	16
104	74	100
440	471	426
18	12	9
168	184	169
74	69	71
2	3	3
89	92	95
6	9	6
42	38	46
60	85	66
54	52	38
69	70	73
2	0	1
7	8	4
1	1	1
31	14	17
965	1036	917
22	16	13
11	11	9
91	130	92
8	10	7
107	108	118
411	473	445
11	5	6
3	2	1
3	2	2
483	489	437
43	48	37
552	563	538
199	195	150
162	166	139
6	7	6
12	17	13
8	7	7
153	198	120
315	354	294
12	15	14
55	48	46
1055	1106	973
33	46	24
77	51	54
164	152	115
1	3	2
27	27	38
18	20	18
14	7	10
6	16	9
17	19	15
29	14	18
83	115	84
20	8	8
4	2	1
10	16	6
4	7	3
1	2	4
11	17	8
1067	1101	902
8	13	16
39	55	34
47	56	34
29	29	28
101	108	81
12	15	13
84	102	85
27	23	14
137	138	118
21	19	16
10	10	6
0	0	0
3	6	3
3	5	4
1	0	1
7	4	4
652	658	551
482	487	392
1033	1001	949
71	62	88
720	684	682
359	364	306
0	1	2
0	0	1
24	31	26
169	156	154
0	2	0
1	0	1
13	7	11
130	129	112
33	42	41
132	176	144
170	169	183
4	1	4
16	16	9
1186	1288	984
30	23	24
15	9	18
7	6	8
2	0	1
14	15	17
49	34	32
366	357	332
423	433	359
24	30	27
4	0	3
31	53	46
27	35	21
97	118	94
27	32	25
8	6	2
15	14	20
9	14	18
9	13	13
125	121	113
5	5	2
29	26	28
64	85	66
98	118	109
61	90	85
27	23	26
329	395	334
19	14	18
96	105	108
313	456	359
40	32	31
0	2	0
21	19	18
100	116	114
35	32	27
1841	1710	1663
15	16	17
109	132	106
39	36	31
8	2	7
382	364	332
1	1	3
1	4	4
7	8	8
0	2	2
67	68	55
33	37	37
122	121	96
16	17	7
23	28	18
33	25	39
3272	3302	2817
99	80	85
45	33	35
4	6	6
5	1	3
0	0	1
1	3	1
0	4	0
234	248	230
11	9	9
73	67	69
101	92	75
19	19	16
6	2	5
4	2	3
42	29	30
35	42	44
30	26	33
174	177	153
1	1	0
3	7	8
8	4	5
97	93	65
4	7	1
8	5	3
8	11	14
4	3	4
13	7	10
146	137	132
161	169	169
4	6	3
9	12	8
104	124	87
34	41	34
38	27	39
2	4	3
2	2	3
8	8	3
1	4	3
7	2	7
41	43	36
14	22	20
7	14	6
12	14	21
115	118	105
152	128	124
45	63	56
0	5	6
107	109	78
161	190	167
20	16	16
132	155	122
162	172	171
55	58	52
35	38	35
2	3	2
9	0	3
420	369	363
128	116	105
179	170	163
1089	1249	1001
135	169	151
9	8	15
7	6	8
74	69	52
76	78	84
12	10	12
256	265	220
287	286	216
285	299	237
21	20	13
24	18	8
452	416	431
978	936	835
397	370	337
2	3	0
16	22	15
7	8	15
3	3	1
50	39	41
48	20	22
25	40	20
45	70	61
15	11	8
326	358	316
207	197	198
0	3	5
43	41	47
9	10	24
38	31	29
84	79	77
52	61	53
15	22	16
312	340	285
244	249	226
81	78	87
22	23	27
113	108	92
11	23	10
0	0	2
3	2	4
99	100	104
57	75	55
64	83	57
127	119	110
7	12	8
22	23	14
1	1	0
58	76	48
60	75	78
24	31	21
84	79	62
421	394	361
9	9	5
0	0	0
2	0	0
2	1	2
53	64	51
12	16	18
1	2	1
2	1	1
1503	1738	1323
105	105	85
113	107	118
98	98	78
110	106	116
5	11	8
32	25	23
20	20	12
75	67	69
8	2	7
11	6	7
5	0	0
1	1	1
96	85	79
62	62	64
2	7	4
37	40	33
9	13	6
522	631	510
1	1	2
10	5	7
23	30	25
22	19	19
107	132	113
38	35	42
47	52	52
10	15	20
66	73	66
38	35	28
15	4	14
7	6	14
69	63	57
8	5	5
22	19	19
55	37	44
2165	2099	1958
4359	4332	3654
81	66	81
131	120	111
51	56	49
90	76	59
0	1	0
3	3	6
4	12	12
3	3	4
13	16	5
18	21	27
54	63	58
14	22	26
2	1	3
4	5	1
31	30	29
439	439	404
126	121	108
66	63	48
121	110	114
45	40	57
60	58	55
4	3	1
5	1	0
256	238	214
5	6	6
54	50	49
2	2	0
2	4	3
4	4	1
0	1	1
29	30	18
7	8	5
10	8	4
24	30	20
8	11	6
320	363	290
18	25	23
20	10	11
0	1	1
2	3	1
90	100	88
12	12	10
2417	2393	2283
920	898	888
1	3	0
8	6	3
40	50	44
2	0	2
12	10	9
209	220	176
10	9	6
6	4	5
2	8	0
6	2	2
430	396	439
23	39	20
40	50	29
5	5	1
82	104	80
26	24	31
3044	3387	2757
7	1	6
60	81	53
16	18	18
18	21	11
3	16	9
81	108	80
49	62	35
40	43	33
4	4	6
95	100	95
21	27	28
15	33	25
15	28	22
3	3	0
36	34	26
67	70	55
140	111	129
1137	1221	1116
153	170	130
7	9	4
0	0	0
88	72	92
11	7	11
8	11	8
9	12	16
581	698	544
4	7	6
369	394	319
232	199	211
127	130	94
4	3	13
3	4	2
3	2	5
5	7	1
26	16	20
599	649	579
21	34	34
25	27	23
50	48	41
157	185	156
0	2	0
10	8	15
241	257	223
498	520	474
4	5	7
9	4	3
17	16	18
41	52	47
54	62	39
7	7	3
11	18	9
145	137	117
729	684	659
73	65	64
98	101	96
170	160	143
301	296	252
3467	3630	2877
37	42	44
140	125	98
1	1	0
579	616	587
806	938	729
440	499	421
379	419	357
1632	1474	1339
49	41	43
36	28	34
37	36	32
213	210	196
64	70	84
28	31	28
31	32	33
144	153	121
15	12	17
55	39	47
16	6	9
134	133	129
34	31	24
26	31	27
18	9	7
31	42	34
262	255	236
425	454	419
35	36	47
18	19	14
20	20	14
74	53	59
72	98	54
10	4	3
12	11	13
17	18	12
713	686	665
0	0	1
9	13	7
6	4	2
97	106	96
456	510	412
26	17	23
9	10	12
2	4	0
39	46	55
18	13	15
2	3	1
703	782	582
86	92	88
5	2	8
3	3	3
186	170	133
35	23	28
11	3	7
969	969	900
85	70	83
452	519	448
56	73	53
9	12	8
24	25	26
46	55	58
495	488	425
1548	1554	1400
817	928	791
118	133	114
85	95	85
79	62	61
24	20	38
66	69	61
24	20	41
66	69	62
3	11	8
99	92	106
4	5	5
69	56	38
125	136	106
504	424	462
240	284	221
279	259	258
695	673	662
254	196	196
150	154	163
654	687	619
555	612	526
205	227	219
176	146	125
1	0	2
11	4	6
14	13	21
3	13	7
28	16	16
5	4	5
77	68	65
7	5	8
156	147	134
167	144	148
78	50	49
42	39	24
10	10	21
204	219	169
44	51	43
253	238	191
5	7	6
6	8	4
48	58	36
129	161	118
12	17	13
27	26	29
29	33	27
28	22	20
82	71	55
24	24	27
315	358	295
186	195	155
114	104	91
51	44	50
62	71	51
173	202	149
37	36	35
480	457	425
30	30	15
223	264	218
51	62	40
239	248	244
2	6	2
6	3	7
772	739	692
469	474	430
54	62	49
49	34	36
34	34	30
1	2	2
108	77	97
224	206	196
92	87	69
14	32	22
24	25	28
188	191	166
3	3	1
61	60	58
52	65	34
515	494	421
112	148	118
14	17	14
1	3	2
1884	1886	1574
1989	1970	1901
394	483	367
18	12	13
36	34	37
1	0	1
20	21	7
4	2	2
34	41	29
119	126	100
323	340	264
31	48	34
329	367	258
25	31	22
246	270	225
200	179	156
3	3	0
9	12	9
505	478	408
269	249	283
8	10	3
9	11	9
15	12	13
11	17	6
20	21	19
118	135	130
20	23	20
21	13	22
34	33	30
118	148	140
44	24	27
14	20	11
81	103	74
47	50	43
22	31	24
145	180	133
35	27	27
21	21	17
4	4	7
36	37	26
116	133	127
50	51	40
158	170	158
42	42	39
71	69	62
44	37	33
42	42	40
51	43	41
22	39	29
41	44	43
86	110	82
3	4	4
22	27	21
71	95	70
78	76	68
236	273	200
86	94	87
30	17	18
44	56	41
149	177	124
128	143	104
122	107	105
605	548	494
29	28	15
41	38	34
206	170	134
34	35	29
3	5	1
17	19	20
31	40	25
21	17	20
7	15	21
343	346	300
55	59	63
80	94	82
409	444	360
0	2	5
1	1	1
36	32	37
1	6	2
9	8	8
9	5	9
233	245	184
63	66	57
178	189	170
14	22	31
28	24	29
73	96	84
0	4	3
12	10	8
3	3	5
3	2	1
0	0	1
55	55	57
30	35	30
39	39	15
10	5	6
7	1	4
2	3	6
115	110	111
282	326	247
4	4	7
8	7	7
15	18	13
2	0	3
565	648	506
184	169	183
48	41	43
14	15	21
188	211	199
20	10	20
0	0	0
79	106	78
402	468	412
18	12	18
81	110	92
47	57	51
220	228	184
20	18	16
4	2	2
0	0	0
73	73	60
44	32	41
12	19	15
86	99	81
178	218	159
1	3	1
17	10	14
77	52	62
13	8	12
53	59	58
383	413	324
490	498	443
493	481	439
370	378	327
335	320	315
1	1	0
20	27	20
18	11	6
305	308	286
66	64	47
59	46	44
1471	1517	1340
121	122	119
389	366	335
9	9	10
12	13	11
19	21	14
1	1	2
0	1	1
4	6	5
2	1	4
4	5	2
1	1	3
6	4	2
51	54	50
26	17	10
377	357	330
29	42	37
8	11	6
6	6	9
22	27	23
91	127	91
69	58	47
376	394	367
790	793	754
367	411	354
34	41	33
13	10	10
492	492	447
89	122	90
108	86	112
238	207	214
324	303	275
297	274	251
151	131	125
37	33	33
65	81	59
23	25	26
241	264	260
92	78	89
126	114	121
94	94	82
26	19	22
911	1018	831
10	13	10
44	44	30
3	5	4
31	38	21
13	15	8
35	40	25
37	46	43
1	1	0
7	5	3
9	15	6
8	6	2
0	0	1
15	14	11
780	874	737
78	50	63
230	201	223
8	6	6
1036	1143	922
646	661	611
83	75	57
6	13	5
17	24	13
66	57	51
48	46	46
235	237	172
18	23	20
0	1	1
19	7	18
10	4	6
2	1	3
344	311	330
120	112	92
77	68	75
84	71	63
142	142	115
203	195	149
148	138	125
612	589	615
14	13	22
1290	1136	1273
24	9	19
1	3	1
405	465	403
4	19	9
27	18	19
531	541	503
30	35	33
7	6	3
169	172	164
349	325	266
23	34	14
214	205	195
94	79	89
108	111	99
276	231	240
49	34	31
3	8	5
38	35	35
65	101	78
1451	1476	1340
658	673	589
704	717	621
558	630	477
4	2	2
1	0	1
4	3	3
9	6	1
1	3	0
226	248	228
240	282	246
146	120	132
1	4	1
1	1	1
67	83	66
37	36	31
713	775	625
93	93	98
518	547	455
282	282	228
13	6	9
180	163	154
280	290	261
51	35	35
19	30	20
138	141	110
130	126	127
153	123	116
58	49	40
36	42	22
67	74	77
5	4	3
5	4	5
7	6	5
34	41	27
14	6	2
1	2	3
73	77	60
4	2	0
0	0	0
10	8	9
7	4	4
34	30	28
40	35	52
86	100	92
21	22	19
31	28	25
7	2	2
8	11	6
6	6	13
30	32	19
33	34	47
54	53	42
59	55	58
27	35	34
7	9	10
3	6	3
71	93	79
22	18	19
61	54	40
387	392	372
129	109	109
167	160	149
12	5	12
67	41	63
78	95	67
158	206	166
2	3	8
0	1	0
3	2	2
0	0	0
1	4	1
54	58	49
9	9	9
1608	1656	1382
187	227	196
12	18	15
13	15	9
16	21	16
220	216	205
224	219	206
224	230	206
22	21	19
4	5	3
2	6	2
1410	1303	1275
36	38	39
340	300	256
175	199	195
37	46	26
101	102	70
79	74	83
321	373	278
9	14	9
16	26	8
3	3	2
55	37	32
22	21	18
79	97	69
43	49	45
55	32	46
15	14	8
34	40	34
8	4	2
0	0	0
2	3	2
0	0	0
0	0	0
83	100	57
135	165	118
6	8	2
30	31	15
79	92	82
348	284	324
1216	1184	1116
44	37	36
245	231	187
39	33	33
35	43	39
17	13	19
148	138	104
183	209	208
109	143	129
21	8	19
484	481	362
53	54	57
282	288	266
632	647	530
279	294	272
16	19	25
200	225	171
6	7	5
10	11	1
5	2	2
872	810	849
175	211	164
141	172	137
8	9	7
16	11	16
65	93	70
92	95	85
60	62	57
360	362	344
20	21	14
7	3	1
18	17	9
32	39	20
48	61	58
167	196	153
15	27	16
9	7	8
11	11	9
37	37	31
181	180	147
35	42	36
1198	1272	1059
152	140	114
116	112	88
88	109	96
33	33	35
385	455	366
57	40	59
11	10	12
774	696	741
1032	897	979
3	3	5
170	155	170
3	3	5
210	245	193
126	155	110
36	35	36
1	0	1
4	6	4
12	22	13
114	128	117
73	78	63
104	118	82
291	308	252
58	39	47
521	557	485
40	46	50
10	4	10
100	98	84
26	25	34
35	53	48
57	56	54
25	20	26
18	13	17
617	623	576
19	26	22
13	13	12
5	4	6
90	86	78
4	6	3
12	15	7
7	9	4
18	11	8
1	1	0
5	6	7
5	13	12
4	1	10
10	10	11
5	6	9
48	58	65
106	93	71
178	198	160
21	19	27
30	29	27
0	0	0
29	48	36
18	8	10
54	77	58
315	347	283
350	327	307
6	6	3
74	60	55
1	5	3
2	2	4
24	21	17
11	15	6
1	1	3
11	16	13
3	8	4
2	2	1
2	2	1
2	4	3
117	94	90
37	24	38
32	29	25
49	64	60
34	41	41
0	1	1
0	0	0
6	3	2
19	18	17
4	4	6
6	5	4
22	23	24
8	7	9
3	5	5
4	9	9
1	7	6
17	16	16
7	5	8
13	24	14
48	45	43
14	25	16
64	58	52
24	16	16
254	290	272
132	115	117
102	128	96
1	3	0
55	61	60
57	63	62
45	72	53
78	98	72
74	69	60
1	1	4
2	3	7
48	45	41
57	60	46
124	129	131
107	122	85
139	139	115
245	248	221
4	7	3
444	446	414
2	5	0
42	38	14
51	65	50
12	24	1
29	39	24
75	85	68
84	99	75
52	67	56
77	82	85
3	2	3
14	13	13
41	41	32
9	17	16
6	9	10
191	197	161
22	24	15
233	193	184
595	655	562
6	6	8
22	13	15
28	41	30
74	65	66
62	68	52
109	127	112
155	130	132
78	77	50
387	365	370
214	204	163
657	639	593
2	4	3
290	318	267
27	21	29
6	8	10
1	3	1
1	0	3
7	8	4
5	5	5
15	18	17
69	65	64
82	73	48
10	6	5
9	9	10
39	50	41
331	343	319
2	4	3
61	78	64
99	86	103
14	25	10
11	6	6
3	1	2
6	3	10
2	2	2
8	2	7
24	33	28
87	93	56
90	105	83
10	12	7
166	185	131
162	174	139
282	300	245
969	928	882
0	2	0
0	2	1
16	16	12
11	4	2
22	24	20
7	8	10
14	17	16
10	5	6
2549	2463	2297
7319	7424	6133
91	92	93
118	114	86
40	31	20
20	18	15
3	5	1
1	0	2
507	525	487
100	113	109
52	38	28
137	110	88
247	267	198
55	46	48
130	137	117
40	42	38
6	7	3
3	2	4
124	98	101
0	3	0
126	135	137
22	22	30
2	4	2
560	567	530
154	149	158
894	975	842
176	162	141
1	14	4
1	4	1
156	156	130
19	14	14
50	51	33
400	421	340
176	208	148
123	128	134
6	10	7
58	69	46
806	802	770
448	441	376
108	103	85
13	14	12
29	36	29
2	3	0
202	213	178
77	87	61
20	28	32
32	26	36
20	28	32
4	5	0
59	61	48
151	170	128
77	62	69
15	15	15
110	133	118
111	124	113
9	9	4
4	4	3
11	8	8
341	269	245
1527	1591	1301
217	182	163
1	1	0
46	44	46
252	253	260
18	15	19
18	19	14
2	1	1
0	1	0
2	2	2
297	284	263
1	2	6
24	24	22
16	20	19
1	3	3
330	329	284
3	5	3
143	150	152
47	41	34
28	35	17
5	5	4
52	78	30
9	10	3
9	11	4
1	2	2
27	26	26
14	8	7
8	5	1
0	5	3
3	2	2
13	15	18
11	17	7
3	3	4
87	78	108
39	41	31
67	43	48
336	343	309
430	447	368
290	278	234
2513	2706	2149
695	679	668
177	199	164
18	29	16
15	10	8
543	536	418
176	167	142
48	34	33
52	57	42
9	12	6
26	26	18
23	24	14
280	306	292
260	289	280
1614	1611	1478
7	5	11
49	59	23
63	67	58
157	138	146
206	168	167
2061	2055	1919
1706	1438	1541
1382	1279	1261
125	133	100
92	102	102
40	44	43
78	62	56
524	506	427
449	420	351
3	2	3
5	7	8
15	3	9
235	257	212
145	136	133
1788	1794	1417
305	285	245
465	439	345
71	86	75
46	44	37
147	136	112
277	286	235
15	8	5
5	2	4
7	9	7
28	26	23
57	51	45
77	72	64
303	356	264
323	343	279
437	470	376
79	87	66
26	22	17
85	96	76
52	40	55
797	913	880
81	81	64
284	320	248
15	28	18
20	14	13
31	35	38
8	6	10
78	92	78
19	22	15
6	8	7
35	26	22
890	903	753
141	121	142
11	22	22
144	142	114
515	503	419
978	1059	898
315	342	284
52	47	38
151	114	147
30	23	20
36	44	38
120	126	117
91	96	73
165	168	144
39	39	43
45	55	39
66	61	38
158	131	107
482	460	421
113	88	83
45	60	41
56	70	48
11	17	12
975	1018	908
2570	2401	2194
193	153	142
3	2	6
5	6	7
19	17	13
23	27	22
105	139	103
297	305	312
17	22	8
11	8	13
259	322	273
205	217	181
17	20	20
18	14	11
90	78	88
705	695	681
711	701	687
1	5	0
941	947	779
137	127	109
158	145	169
35	37	39
31	30	33
94	92	70
26	19	31
26	30	16
940	1003	830
47	39	52
121	104	120
716	703	632
4	8	4
79	80	89
192	235	207
11	11	13
111	82	101
271	307	248
609	639	672
54	62	47
138	118	118
0	0	0
17	24	21
23	21	22
287	320	236
12	13	9
77	70	52
31	27	22
80	85	77
4	4	8
25	23	31
15	16	15
251	271	228
0	3	3
2	3	0
747	844	626
163	150	126
14	18	9
64	84	55
117	124	120
0	2	0
21	16	22
1	8	5
81	87	91
139	170	155
46	61	48
37	33	20
2	0	1
914	938	840
2	4	5
3981	3823	3675
6404	5694	5856
144	141	139
108	102	102
0	0	1
10	10	15
3	7	2
4	2	5
2	3	3
209	216	177
39	39	26
1	1	0
4300	4641	3830
17	26	17
1	8	4
92	80	80
36	43	35
647	695	617
21	23	32
6	16	18
191	215	173
228	213	198
14	25	13
37	49	36
38	23	29
17	25	18
19	19	26
46	39	32
154	140	138
357	361	290
94	91	79
283	280	216
48	42	45
617	645	527
8	10	11
30	32	26
17	12	8
14	17	8
1	2	4
11	18	13
11	14	22
70	80	67
49	65	61
29	37	31
58	60	54
14	17	15
128	109	95
685	726	635
11	12	11
671	693	615
1515	1553	1466
872	953	805
11	9	6
129	171	124
86	84	68
68	68	64
84	92	77
55	55	58
31	30	35
48	47	55
101	78	76
46	55	45
15	12	15
13	14	11
21	14	28
35	49	34
12	16	16
3	1	3
136	137	113
47	63	46
93	100	97
26	39	27
4	6	1
3	2	1
0	0	0
1	1	1
0	2	2
46	40	47
1	0	2
421	402	381
115	79	86
229	206	207
198	228	221
27	34	30
10	16	6
5	10	6
65	70	58
80	65	57
40	46	39
5	6	6
12	12	10
61	71	64
716	743	673
91	69	77
121	135	112
1	0	0
219	222	198
41	27	31
51	36	56
76	74	60
88	121	109
16	22	21
78	76	78
394	405	325
1601	1758	1448
2	0	3
44	38	19
27	39	28
10	10	16
111	106	107
17	26	21
553	550	498
201	206	138
207	214	182
9	15	10
24	18	26
16	17	11
18	9	11
11	10	13
7	8	3
28	30	32
46	44	51
17	9	14
44	52	41
3	1	1
19	32	15
416	501	357
3	2	3
36	29	31
0	0	1
2	3	0
1	0	1
87	70	82
212	175	199
167	142	155
378	388	386
1498	1491	1326
28	36	24
32	47	38
39	33	45
52	59	44
314	298	290
13	7	9
42	26	22
49	47	35
299	250	279
29	41	39
91	91	83
0	0	0
13	20	17
5	5	4
7	7	5
1	1	0
3	4	5
9	6	14
56	58	55
105	93	78
114	114	103
521	548	488
242	225	194
266	248	233
3	1	1
278	266	280
242	228	245
17	16	14
174	214	142
18	17	16
14	13	13
102	118	80
25	31	15
102	147	123
50	47	50
22	27	11
9	9	9
9	4	6
37	49	37
39	32	32
582	512	476
13	9	12
2	7	4
90	80	62
18	28	21
49	39	41
225	243	228
722	829	778
269	273	223
15	20	19
1756	1903	1614
1263	1128	1153
178	161	148
457	478	376
241	212	175
6	4	4
360	398	307
29	31	37
64	35	69
65	71	45
201	176	184
310	364	323
72	64	41
34	51	43
608	547	548
18	11	10
22	29	22
6	8	6
6	9	3
4	9	2
3	4	3
132	123	130
213	203	177
45	44	45
4	6	5
17	10	14
27	23	27
16	16	19
12	8	14
1	3	4
0	1	1
4	6	2
2	2	4
717	779	655
64	67	55
42	51	54
4	9	1
132	163	151
12	11	15
280	310	269
281	248	214
235	185	184
470	512	446
1	5	5
21	11	14
228	229	172
324	284	282
11	14	15
4	3	4
4	4	4
8	10	3
8	10	3
125	138	115
263	265	231
409	426	371
81	86	62
8	7	8
72	98	96
59	63	46
450	481	415
9	6	6
1	1	4
46	37	38
131	122	97
492	496	456
83	76	85
2	2	6
104	93	91
19	18	11
404	414	388
7	8	5
156	186	149
29	24	20
184	194	177
75	79	77
53	58	42
54	33	35
18	19	14
160	158	161
379	345	308
3	3	5
136	164	142
107	125	94
158	148	141
79	70	77
400	381	366
72	86	77
268	285	223
22	32	31
654	686	649
168	180	200
107	104	124
374	444	356
120	136	133
306	324	279
43	56	42
81	102	97
72	88	89
729	761	624
40	40	42
62	56	68
7	8	10
7	8	7
6	4	10
10	9	7
3	4	8
531	517	464
822	928	666
75	79	87
1	2	2
24	25	22
54	54	43
190	196	209
215	256	192
9	10	8
894	858	735
708	778	623
3	6	5
95	107	101
3	2	8
4	2	3
173	138	165
312	287	306
37	22	17
14	18	10
423	360	354
168	162	136
11	10	14
532	628	510
117	135	103
10	4	8
12	18	17
15	31	13
92	100	84
51	55	52
3	0	1
51	33	52
26	45	30
68	73	62
7	10	6
15	15	19
18	3	4
241	234	214
21	32	17
59	79	46
12	4	7
13	7	20
9	10	4
33	18	9
10	10	11
173	144	157
13	17	16
41	60	54
21	14	14
114	150	90
9	6	3
52	44	55
166	171	158
14	22	14
7	4	5
2	0	1
2	2	1
1	2	2
73	70	48
150	139	108
40	51	21
78	97	77
10	7	3
6	6	3
24	27	22
10	10	7
29	35	22
113	111	109
115	92	81
4	1	4
135	135	98
48	45	51
12	16	9
843	778	764
144	153	141
179	204	169
2	1	1
8	8	2
404	406	374
6	8	4
61	47	51
8	6	9
8	19	14
12	10	13
9	20	9
35	26	25
475	482	437
10	12	12
84	59	75
12	13	22
9	8	17
13	6	6
18	12	15
1	1	0
18	18	17
8	9	8
0	0	0
11	2	2
4	5	5
72	70	45
34	24	25
364	380	328
119	122	85
65	73	55
167	157	166
30	23	28
150	187	176
46	48	38
40	42	35
64	63	38
267	272	239
24	27	21
3	2	3
36	36	28
43	39	30
8	8	9
14	13	6
16	14	12
9	5	4
947	852	785
17	17	17
21	22	19
16	10	14
25	13	6
34	31	22
17	17	10
5	5	0
33	76	46
38	41	33
39	38	30
2	2	2
81	82	66
44	39	33
263	255	224
19	14	18
29	26	14
14	10	6
6	5	13
9	13	7
283	349	290
604	655	528
436	367	359
6	6	6
6	8	6
21	19	25
409	440	371
8	15	9
26	29	27
33	26	33
94	130	106
32	34	36
14	16	13
3	4	4
3	3	3
17	17	12
1260	1378	1118
24	16	15
1915	1895	1653
96	123	120
81	108	74
27	28	25
6	9	5
8	6	2
14	10	13
18	26	26
27	25	28
11	10	6
18	24	10
39	50	50
31	39	30
100	128	116
699	596	588
11	6	9
8	7	7
6	3	5
857	843	621
1557	1653	1342
1355	1435	1013
503	521	427
135	146	112
59	56	49
55	59	46
355	346	305
786	743	712
29	32	30
38	40	23
229	238	195
138	142	99
57	53	36
345	343	276
244	217	228
73	85	59
67	75	54
25	30	23
269	257	193
564	554	452
216	214	200
65	57	51
100	85	77
141	92	112
2666	2692	2297
474	448	437
8	0	4
20	20	18
73	67	65
53	52	41
357	353	275
2	5	2
18	30	14
4	5	4
9	12	9
0	2	1
12	9	7
11	3	10
32	33	26
59	65	46
0	1	0
423	362	353
92	96	70
141	158	122
9	15	13
1008	1086	874
350	371	325
6	6	3
1	0	1
3	5	6
4	2	0
90	67	64
336	320	274
721	709	655
0	0	0
4	3	4
0	4	3
8	13	13
5	5	4
0	0	0
0	0	1
0	0	0
29	20	19
4066	3961	3396
12286	11817	10545
3	7	2
1	0	0
0	0	3
26	28	21
28	38	42
11	17	14
15	19	10
73	83	60
6	10	7
56	60	58
13	10	10
614	613	624
79	88	87
30	28	20
107	100	106
2192	2447	1872
468	414	334
34	45	34
567	566	495
184	185	173
668	668	569
784	798	610
491	455	415
356	340	288
975	984	833
74	80	58
100	78	76
39	29	34
2	1	1
5	7	8
48	42	44
1	2	1
0	0	2
16	8	10
8	12	9
4	5	4
456	443	432
4	1	5
28	24	19
9	5	3
5	3	3
5	8	5
16	6	5
169	186	119
52	62	55
8	4	2
63	92	56
567	507	510
281	256	223
242	223	241
105	134	108
98	99	100
148	121	133
81	118	78
0	1	0
0	3	1
666	722	599
49	46	47
6	3	9
84	97	75
413	456	362
10	11	10
110	123	115
149	145	148
336	406	365
401	380	383
10	10	11
4723	5109	4104
420	443	425
15	11	16
307	312	242
234	266	205
52	48	52
335	348	333
425	430	402
59	70	75
137	126	140
77	79	83
477	483	411
1356	1507	1259
209	165	165
341	371	338
385	463	427
92	98	91
150	159	168
56	67	63
13	16	15
58	47	58
43	39	33
74	66	56
56	55	41
172	179	164
13	9	11
110	114	120
69	65	41
758	843	706
1	0	2
26	33	34
66	89	71
198	158	167
273	268	247
5	12	0
39	46	34
