S1	S2	S3
3	4	6
2	3	2
70	96	94
19	19	13
16	5	10
15	16	10
0	0	0
10	20	8
1	2	3
3	6	1
7	4	4
2	1	1
2	0	0
3	1	5
4	2	1
39	32	39
49	67	68
124	116	129
8	9	8
12	8	7
14	15	15
240	225	267
50	41	42
12	15	19
8	2	7
4	2	2
0	1	2
15	28	15
2	5	5
94	111	98
135	147	132
1	3	8
19	12	27
57	58	53
14	13	18
81	96	64
39	55	38
123	138	151
17	20	23
27	27	37
112	104	113
64	64	61
63	61	50
45	32	34
55	46	44
13	9	16
4	9	8
3	8	2
114	110	103
15	17	16
53	46	43
76	77	89
107	116	134
38	33	42
295	367	328
107	115	113
20	31	19
31	48	42
6	9	5
0	0	1
421	359	446
373	383	354
8	3	7
5	7	12
50	63	58
282	270	311
482	507	562
7	6	8
39	39	44
10	14	11
77	86	85
0	1	1
5	3	3
2	1	1
4	1	2
0	1	2
20	17	23
7	4	1
3	3	3
48	59	53
21	19	22
2	7	1
2	0	1
7	8	8
4	0	0
9	13	16
7	4	3
3	3	0
8	10	10
49	66	48
125	143	141
359	409	370
6	4	5
96	96	126
0	0	0
19	16	15
31	33	52
24	28	24
1	2	2
1	3	3
27	48	46
12	10	12
2	2	8
19	22	13
17	21	16
14	21	17
2	3	2
3	3	3
22	27	28
212	188	231
45	43	42
216	226	264
221	158	167
14	23	16
16	12	16
2	3	3
4	7	7
130	133	132
78	99	116
13	28	18
18	23	22
143	129	144
582	598	605
743	677	737
1120	1123	1158
38	31	52
50	34	34
1	1	1
306	298	351
834	712	789
68	50	70
108	85	109
138	152	177
184	168	168
41	48	41
10	13	10
7	5	6
730	691	752
479	508	564
0	0	0
121	146	133
269	233	281
8	13	7
178	174	151
255	231	242
73	68	72
104	86	112
115	135	121
295	284	330
150	108	134
48	53	56
7	8	4
10	5	8
177	176	198
1	1	0
0	2	1
4	9	8
1	0	5
6	10	8
20	19	20
121	116	150
67	54	60
260	231	276
4	1	5
3	2	3
1	1	3
10	14	12
37	32	39
740	732	806
0	2	1
50	55	60
18	14	12
28	25	25
24	40	30
70	62	83
18	9	13
108	91	102
194	148	139
170	134	196
75	57	60
51	45	44
24	16	22
109	100	103
61	77	50
17	14	9
484	515	603
660	627	741
0	0	0
21	9	11
56	37	44
4	7	6
229	229	255
222	234	242
106	107	139
3	3	2
5	3	3
1	2	9
9	11	5
5	6	4
7	11	9
27	18	20
0	0	0
103	102	132
22	23	30
100	85	85
404	381	399
160	128	161
61	54	65
160	163	165
531	526	585
59	46	52
63	82	100
22	27	22
75	74	87
79	86	74
246	227	245
3	3	3
7	10	7
7	5	5
66	39	23
123	119	121
9	6	6
415	360	516
134	128	156
0	0	1
0	0	0
0	2	2
0	1	0
0	0	1
28	32	28
51	69	67
89	71	69
102	108	115
10	7	16
163	170	192
30	27	23
0	0	0
1	0	2
3	0	1
181	214	216
28	32	31
9	11	11
64	71	76
279	274	323
350	327	370
673	602	692
334	319	369
81	71	80
189	229	260
58	67	85
248	271	253
24	22	24
53	44	44
139	137	144
275	276	301
344	316	357
210	214	234
2	3	4
1	1	7
34	35	38
21	12	31
3	8	7
466	524	543
967	916	1073
30	32	36
831	812	952
4	4	3
0	0	2
1	1	1
2	6	3
1	1	4
7	4	4
18	25	34
7	5	7
350	334	423
296	264	292
0	1	1
6	11	8
17	16	13
3	2	8
0	0	1
3	0	2
155	193	178
143	131	114
90	97	89
79	80	83
144	147	154
140	109	145
73	39	52
0	0	1
10	8	8
2	0	1
6	1	4
181	166	199
182	124	138
11	5	9
9	7	10
8	2	8
29	29	35
11	6	15
10	3	7
40	62	51
11	7	14
9	12	21
7	8	4
55	48	44
124	130	157
33	34	34
1	0	2
0	0	0
0	1	1
70	64	76
106	93	128
5	12	6
568	626	597
80	59	67
1046	1030	1091
1144	1110	1167
56	62	73
13	16	10
52	45	40
80	58	75
0	0	0
0	0	0
3	3	3
1	0	0
0	0	0
4	7	3
148	124	161
256	213	267
5	5	7
194	166	192
215	172	206
56	71	64
1	0	0
7	3	5
16	8	16
56	71	64
1	0	0
310	334	386
183	179	207
242	194	211
199	197	202
6	1	1
57	66	62
3	3	5
10	8	14
13	19	24
711	652	713
608	626	696
471	498	511
91	109	103
321	311	323
187	199	189
102	96	81
78	56	69
116	139	158
90	80	109
146	183	181
41	33	47
110	115	127
161	138	142
353	403	433
560	561	617
10	14	13
120	117	122
13	13	15
28	26	34
7	13	2
1869	1788	1932
61	69	65
416	381	405
11	16	12
21	28	20
3	2	0
0	3	2
3	2	2
0	6	2
0	2	1
2	4	7
0	0	0
1	2	4
1	0	4
0	1	2
2	2	1
0	1	1
17	12	9
35	31	31
0	1	3
0	0	0
0	3	3
1	3	3
0	0	1
3	5	2
0	3	4
10	9	7
12	12	11
0	2	2
3	3	1
23	16	15
9	4	12
21	16	26
291	321	331
866	872	848
442	455	486
1	0	0
0	1	0
35	38	47
4415	4600	4781
136	127	145
6	5	7
26	35	33
135	144	158
37	44	52
106	82	129
15	19	21
176	164	198
428	410	452
192	178	190
88	91	101
82	94	103
177	184	173
335	351	410
1441	1452	1601
31	40	35
12	10	9
1	5	2
4	3	4
746	709	807
6	3	1
4	5	2
38	48	41
5	12	15
27	26	29
19	15	26
10	22	18
41	28	39
45	48	42
60	37	44
0	0	0
1	3	2
1	6	6
42	30	47
147	115	133
136	117	159
119	111	129
184	177	218
33	43	56
52	50	60
61	56	57
188	172	192
43	19	35
6	12	8
0	3	1
2	2	1
2	4	2
0	0	0
2655	2823	2920
68	66	84
551	565	577
2	2	2
1134	1095	1201
209	222	284
21	17	19
18	23	10
7	5	10
1	2	4
3	4	3
84	86	70
5	5	5
4	1	1
3	4	6
1	1	0
1	0	0
28	13	27
47	40	52
57	43	53
134	124	129
264	241	270
51	27	35
325	363	320
8	9	14
27	12	13
119	96	127
1	0	0
174	203	206
336	351	367
21	20	20
15	7	15
83	73	102
29	36	34
7	9	17
89	76	101
29	41	38
19	10	6
232	212	252
764	711	683
154	130	157
610	572	650
0	0	1
9	16	9
5	2	3
0	0	0
1	1	0
1026	1075	1342
3	4	10
8	9	10
1	0	1
105	128	120
1	3	7
5	2	6
4	4	4
2	3	5
3	8	2
63	39	57
189	165	171
41	36	35
434	468	526
119	114	122
22	18	27
33	39	30
6	9	4
3	2	2
9	5	4
14	19	15
131	115	147
92	98	103
9	17	15
45	45	60
86	86	85
0	0	1
28	11	19
0	0	0
0	1	2
13	15	7
109	74	68
371	346	406
238	216	247
84	80	90
49	42	34
0	0	1
63	38	54
5	9	4
251	256	307
116	115	142
411	416	502
10	16	10
919	913	1096
906	904	1078
14	12	18
1	2	3
0	0	2
0	1	0
6	2	4
1	0	0
0	0	0
0	0	3
1	1	2
1	0	0
3	2	0
0	1	3
0	0	0
1	0	2
0	0	1
5	2	3
242	240	322
194	226	221
36	48	43
9	11	19
19	16	36
187	183	176
95	103	125
37	35	23
58	74	75
137	140	129
267	302	330
11	16	21
54	48	46
39	30	29
24	37	37
1	3	3
524	501	490
1	0	0
60	58	36
8	25	14
6	7	4
10	10	13
3	1	3
8	18	24
144	109	122
101	92	97
188	207	227
0	0	1
1	2	0
22	6	8
2	3	2
109	86	95
33	32	42
185	177	181
12	10	12
62	78	78
90	77	89
6	9	14
30	35	16
8	12	12
68	63	70
3	6	13
16	17	22
13	17	20
9	12	13
51	54	69
35	42	46
12	4	9
22	19	21
0	1	2
10	20	13
3	1	5
0	2	2
2	5	5
19	19	25
38	42	34
295	296	350
750	742	825
13	16	18
663	666	690
14	5	6
6	13	20
7	5	11
35	31	37
13	11	15
290	332	351
67	91	101
57	56	59
138	123	131
2	1	2
31	23	22
2	1	2
10	5	6
13	6	16
27	28	20
36	27	33
33	31	31
46	46	44
19	11	14
124	131	147
67	64	64
13	9	10
99	60	66
444	473	553
611	598	682
249	260	283
41	61	50
260	284	313
0	0	0
1	1	0
201	194	234
7	4	4
4	5	5
17	21	13
4	5	3
0	1	0
2	1	1
3	3	4
18	27	19
24	15	23
3	2	7
1	1	2
37	46	38
0	4	0
5	1	3
4	1	0
1	1	1
4	4	2
0	0	1
8	9	13
3	5	3
0	4	3
3	6	10
1	0	0
1	0	5
0	0	1
3	2	2
11	9	7
16	16	21
1	6	4
3	7	8
53	52	54
18	10	19
149	149	171
1	4	1
3	5	8
8	24	10
17	17	21
7	1	3
16	8	14
29	8	15
9	15	19
1	1	3
2	4	2
1246	1064	1257
47	51	42
671	641	672
85	64	101
239	218	263
9	13	10
108	98	97
43	40	49
199	189	200
1	2	1
30	14	19
56	36	49
48	51	46
126	121	111
35	37	33
8	23	25
8	7	5
6	4	5
24	23	26
38	24	29
13	12	11
17	24	24
375	328	427
158	143	178
262	249	255
0	0	0
74	80	62
5	6	12
184	175	222
1	0	1
43	27	51
10	7	19
8	7	4
2	4	1
20	24	27
1	0	0
0	0	0
0	0	0
112	108	106
116	88	107
90	119	106
376	379	374
111	113	115
56	43	43
395	394	389
124	118	122
0	1	0
2	0	3
30	26	23
146	123	129
80	114	103
13	19	17
18	21	25
729	735	766
203	223	255
1264	1248	1425
104	127	144
45	47	39
99	105	113
15	28	21
26	25	30
6	4	4
6	4	8
100	106	109
0	0	0
30	42	36
112	134	121
98	77	91
34	27	30
11	20	30
16	12	18
76	75	66
45	38	31
93	73	82
58	52	52
41	49	36
4	3	5
16	15	17
7	17	12
0	0	0
3	3	1
1	3	1
81	71	91
12	10	18
2	2	2
6	16	21
3	2	0
3	4	6
1	5	2
9	11	5
16	16	17
4	17	1
10	7	14
0	0	2
4	11	8
15	16	15
2	4	9
23	16	31
15	17	15
1	5	7
14	13	11
18	25	15
14	11	15
4	3	5
0	1	1
1	4	2
7	9	6
6	8	12
7	11	5
8	14	18
6	15	15
22	29	42
4	5	1
3	2	1
6	11	9
3	9	7
37	40	52
46	67	54
393	424	455
229	205	236
3	2	6
10	7	3
45	43	43
45	38	59
47	55	50
12	12	19
23	25	42
13	12	11
192	189	229
137	136	164
17	15	9
718	623	674
86	110	91
0	0	1
100	113	149
225	236	254
110	118	111
54	65	63
61	65	90
6	14	19
42	40	37
130	138	188
66	76	72
88	79	83
30	40	26
72	75	106
71	79	72
34	23	29
28	18	20
3	7	8
85	64	108
25	21	35
21	5	8
30	27	18
14	26	11
59	45	46
69	75	83
386	374	422
24	31	31
281	285	285
291	267	287
0	0	0
65	58	67
3	5	5
2	1	1
1	0	1
0	0	1
0	0	2
9	3	6
0	0	1
85	87	88
2538	2592	2821
9	11	11
12	7	13
69	65	61
74	73	74
17	15	18
93	96	111
33	30	47
142	137	110
18	11	10
5	5	4
234	224	216
182	210	211
364	338	329
84	72	80
0	0	0
35	42	57
21	18	40
17	16	18
71	95	87
48	50	34
174	201	182
693	648	749
847	663	803
1	1	1
2	2	2
3	5	4
2	2	1
4	2	4
4	4	5
3	2	1
2	0	0
2	0	1
161	145	182
222	147	228
465	487	583
0	7	1
1	2	4
0	0	0
45	49	41
2	1	2
16	14	20
2	2	1
45	60	54
21	16	21
2	3	6
0	3	3
4	6	4
446	468	478
31	24	33
615	630	696
405	407	396
376	314	363
129	114	129
724	683	734
245	232	275
1140	1082	1098
35	16	26
25	24	26
12	4	4
10	12	7
0	0	0
1	1	1
0	0	0
0	0	0
7	10	12
16	15	16
1947	2005	2087
1222	1246	1402
119	117	117
0	0	0
50	53	42
22	23	22
10	10	19
23	24	35
111	118	118
111	111	120
53	58	56
850	884	930
147	140	137
50	55	43
16	18	11
318	302	326
6	7	3
0	0	0
38	33	40
2	4	1
55	35	30
1	7	5
62	77	87
34	40	53
2	7	8
5	9	17
14	20	13
4	12	9
22	21	17
27	20	28
22	23	28
7	6	12
3	6	7
7	10	13
5	6	7
6	5	6
36	31	40
30	41	29
125	121	106
79	69	66
8	5	9
2	4	5
547	498	541
74	68	62
26	13	19
393	364	346
4	4	4
13	16	14
1	0	0
2	1	2
12	35	18
5	10	16
2	1	2
1	3	3
6	4	4
23	25	37
5	3	5
26	39	30
7	7	7
69	60	75
0	1	0
3	6	13
1	2	1
12	14	12
8	16	8
2	1	3
1	0	2
3	1	1
0	1	0
1	0	0
6	4	2
0	4	0
0	1	0
2	1	3
2	4	4
15	13	19
6	0	5
4	9	10
2	0	0
6	4	4
28	31	25
0	1	2
2	3	2
18	25	21
6	12	8
4	4	7
3	2	3
80	75	82
6	5	5
10	10	8
7	6	9
10	14	15
4	1	0
4	1	2
0	3	1
22	21	22
8	17	8
2	3	4
4	1	1
6	5	6
12	15	12
5	7	3
4	3	7
5	5	4
257	241	253
666	659	752
198	212	206
84	66	87
47	37	43
0	2	0
3	4	4
1	2	5
2	1	1
0	1	1
1	0	1
9	4	4
5	7	2
20	35	28
55	59	65
298	279	320
562	545	573
58	58	76
373	358	412
0	0	0
0	1	0
27	18	16
98	75	70
23	15	20
24	33	28
28	19	23
16	20	25
109	119	131
0	0	1
2	3	2
10	10	5
6	0	1
28	31	35
15	8	11
34	38	34
4	2	3
9	10	3
12	5	5
6	5	7
1	4	3
8	6	9
5	6	3
15	14	9
99	100	116
148	155	171
41	56	52
18	18	21
26	23	20
82	69	78
40	28	33
49	49	50
0	0	1
1	0	0
20	36	27
79	84	93
52	20	29
0	0	1
25	14	24
4	6	3
808	789	882
722	790	822
330	308	343
28	21	10
476	453	521
158	135	177
73	89	86
186	189	183
1	1	1
0	0	0
45	45	49
67	52	76
5	5	8
119	134	114
3	1	2
2	1	5
101	90	108
51	57	65
2	0	0
1	3	5
10	14	7
3	4	5
1	7	5
10	15	12
14	4	9
2	2	5
2	0	2
3	12	8
5	7	6
3	7	3
91	85	95
25	45	36
8	4	5
25	15	29
1	3	0
1	1	0
0	1	1
12	29	28
9	11	9
3	7	2
2	5	1
4	0	4
5	5	4
4	6	8
1	4	1
7	5	3
33	24	27
10	8	5
33	15	31
3	1	1
0	0	3
0	0	0
21	26	26
17	38	34
12	14	22
40	36	42
33	30	35
2	1	5
0	1	1
0	0	1
28	21	28
0	1	2
1	4	2
14	15	13
3	2	1
6	6	5
6	6	13
8	6	8
3	1	0
4	13	12
7	15	12
0	5	2
2	3	2
8	1	7
7	2	5
0	0	0
39	46	46
23	29	20
4	2	5
7	7	6
2	2	4
4	4	2
9	12	5
2	6	3
7	3	5
1	2	0
1	1	1
78	92	118
54	66	77
11	18	17
10	7	6
6	11	5
21	36	36
6	11	7
11	12	11
3	1	1
1	4	4
3	1	1
6	4	10
10	9	12
1	4	3
1	2	4
3	4	1
3	1	4
3	1	2
2	4	3
16	3	4
1	0	0
2	1	0
0	0	0
0	0	0
0	2	1
1	2	4
0	0	0
88	92	111
3	0	1
34	36	35
12	9	9
119	112	114
9	17	13
2	5	6
8	10	20
13	18	23
406	413	477
1	1	1
4	3	4
2	0	4
5	2	10
0	2	1
2	0	1
2	1	0
23	24	13
4	11	19
29	26	30
7	8	2
18	12	23
6	6	6
14	8	15
28	33	31
30	31	27
343	322	281
0	2	1
0	1	1
272	253	287
2	3	3
5	12	7
7	9	10
66	53	61
28	23	25
12	12	9
9	7	11
7	8	7
8	9	4
4	9	4
2	7	6
7	5	3
2	3	4
104	103	85
365	351	392
76	72	56
144	133	130
89	118	151
171	171	198
8	14	17
76	78	82
385	359	431
537	450	554
70	69	81
77	41	77
47	67	42
423	401	498
87	65	75
45	63	65
53	46	44
56	45	54
64	54	68
5	2	3
2	2	5
0	0	1
3	8	10
44	53	24
302	242	299
2	2	1
11	7	16
347	312	321
692	638	700
85	84	98
42	48	50
92	114	136
13	11	11
155	133	131
98	107	127
437	450	480
136	126	128
1	2	5
41	43	46
289	270	288
10	4	2
56	45	66
127	112	97
373	389	378
130	101	122
234	194	205
30	21	27
188	133	170
117	133	141
17	25	30
54	45	47
23	21	23
96	87	107
82	71	112
51	60	46
473	459	486
67	78	92
270	261	283
116	127	153
1	3	2
966	994	977
887	805	862
57	53	52
262	270	300
168	167	162
3305	3048	3322
0	2	3
8	8	10
1	3	2
6	4	5
37	44	31
14	12	10
220	198	178
18	17	14
86	70	84
92	76	84
117	131	131
169	150	163
339	351	385
194	187	182
2	2	1
7	16	10
7	11	13
425	411	461
301	324	356
116	90	114
50	49	62
78	63	76
0	2	3
1	0	1
6	4	3
3	5	6
49	38	51
102	93	96
206	196	199
195	207	222
158	171	180
164	168	170
22	24	30
65	70	58
0	3	1
488	514	576
333	298	393
1959	2126	2291
1842	1758	1928
17	10	21
9	7	8
28	35	49
77	93	74
11	14	18
178	133	159
109	95	105
0	0	0
501	486	517
99	92	108
238	227	278
227	248	254
3	3	0
115	126	93
5	3	10
791	785	804
22	12	12
49	57	35
239	239	273
53	51	60
292	285	301
428	380	432
3	3	7
11	16	17
47	63	46
12	9	5
26	32	37
0	1	0
408	346	380
219	259	267
143	157	168
175	165	161
553	453	568
8	5	7
112	82	93
5	6	5
161	142	143
147	160	161
67	54	65
12	8	8
2	2	9
6	5	2
275	242	253
47	54	36
363	325	386
82	68	69
1368	1234	1420
76	65	64
553	519	565
1386	1286	1482
0	0	0
0	0	0
33	27	42
253	257	274
51	45	36
34	22	28
3	3	3
8	11	6
129	112	120
2	2	4
5	6	8
3	1	0
6	4	3
0	0	0
0	0	0
4	2	2
4	4	3
0	4	2
3	5	5
29	24	29
1	0	1
170	127	154
3	1	1
1	3	6
6	6	10
21	30	19
9	8	9
2	2	2
5	6	2
238	287	275
272	264	301
89	79	84
41	37	46
75	104	97
0	1	0
144	145	189
17	12	15
5	0	3
9	15	23
7	7	15
7	1	5
12	22	26
17	30	24
12	15	13
5	10	4
8	20	9
10	11	5
23	29	25
41	48	50
4	2	4
6	3	2
9	18	16
16	24	27
79	97	100
4	2	1
55	47	57
27	27	34
0	0	0
1	0	0
83	94	71
6	8	9
80	75	88
4	0	0
0	1	0
3	4	2
908	916	1044
273	299	320
130	125	144
309	304	341
246	268	252
3	1	1
17	16	21
34	18	35
81	73	100
60	55	59
415	362	403
2	4	7
77	47	79
41	32	39
1619	1577	1740
230	269	272
334	306	353
49	46	54
207	194	227
408	484	459
22	32	35
15	13	19
23	27	25
60	77	72
263	283	319
176	188	208
74	70	81
57	55	69
45	47	58
70	88	97
44	37	33
84	98	77
101	109	121
4	4	2
2	2	1
46	71	62
3	2	2
20	20	18
6	8	9
18	18	22
36	28	33
309	274	287
127	139	187
2	5	2
12	7	10
0	0	0
0	0	0
8	9	5
6	4	4
2	1	2
8	9	5
4	4	4
2	1	2
6	8	10
11	4	5
2	1	2
1	3	3
4	3	6
3	4	0
3	2	4
5	1	3
0	0	0
4	7	2
1	1	1
1	1	1
1	0	4
0	0	0
0	0	2
0	1	0
16	6	11
12	24	20
3	8	5
3	11	8
2	0	3
7	7	6
3	2	1
1	0	2
1	4	3
187	146	196
28	23	37
114	106	127
1112	1129	1204
17	19	22
29	30	30
3	0	1
110	134	133
559	540	558
660	655	696
56	57	63
229	255	296
1	1	0
1	0	1
0	1	0
4	1	5
16	15	28
2	2	1
0	6	3
4	3	4
6	2	7
10	1	5
13	8	10
51	40	51
6	3	8
69	56	47
81	113	106
17	19	9
10	13	9
4	2	8
1	2	3
2	1	2
7	10	11
21	30	22
51	51	77
14	18	19
158	180	171
310	285	322
748	797	857
516	477	554
244	205	257
2334	2381	2502
156	164	158
0	0	0
2	1	5
9	18	6
4	5	6
11	6	7
0	0	0
2	2	1
311	320	398
390	360	397
72	86	97
323	285	349
146	120	161
22	27	29
127	100	103
100	129	113
69	91	75
75	61	67
54	31	45
71	75	78
21	19	17
60	55	63
95	88	106
40	44	43
53	55	58
16	24	16
17	20	10
24	37	25
129	126	156
164	169	149
324	358	434
221	232	267
139	133	155
39	31	32
30	19	22
6	8	10
16	13	27
458	463	474
96	77	84
7	11	8
59	87	84
44	42	64
167	218	211
275	208	201
48	40	43
67	62	66
6	5	3
8	11	6
3	3	2
0	0	0
1	1	5
3	7	8
4	5	1
10	2	2
6	1	5
2	5	2
4	4	4
6	10	11
0	1	1
5	3	6
5	0	1
417	417	387
49	47	28
583	684	711
70	74	60
1	1	0
3	9	7
7	8	8
44	31	47
933	814	964
13	9	12
15	20	16
3	2	1
22	27	19
4	2	2
355	449	467
222	227	221
148	129	146
56	58	69
0	0	0
21	26	20
31	23	17
24	19	35
29	37	41
198	189	163
75	76	84
115	121	109
44	35	37
38	62	40
55	63	52
19	37	24
116	145	122
40	29	43
77	67	62
2	3	4
0	3	0
2	2	1
0	0	1
2	7	3
12	5	6
6	4	7
2	2	1
1	1	0
1	0	0
0	0	0
3	3	0
3	3	2
0	0	2
1	1	0
1	1	1
2	1	3
1	1	1
0	0	0
0	0	0
3	1	3
0	0	1
1	1	2
2	1	0
1	2	2
0	0	1
3	0	0
2	1	1
0	1	0
1	1	1
6	4	3
10	4	9
94	138	107
1367	1531	1574
378	398	370
39	33	44
36	44	44
25	27	31
21	21	24
24	17	30
102	99	110
38	53	32
44	47	56
26	27	22
18	19	23
10	5	4
12	14	11
0	0	1
2	5	3
3	1	2
0	2	7
1	0	2
4	1	0
8	2	0
5	6	9
4	4	6
80	70	86
7	8	8
0	0	1
0	0	2
0	0	0
6	1	4
7	2	6
18	19	28
15	8	15
35	31	35
36	32	22
36	35	39
2	5	4
1	5	3
3	2	5
0	2	1
4	3	5
1	0	1
2	0	2
10	16	14
0	2	5
14	14	16
7	4	5
34	44	31
4	5	8
6	12	4
7	2	6
4	2	2
1	1	0
2	3	0
1	3	3
0	1	2
1	1	0
2	1	1
2	3	2
5	9	9
0	3	0
3	6	3
1	1	3
2	3	4
4	6	6
1	1	2
4	1	1
0	8	3
1	5	0
2	2	4
4	4	2
1	3	4
4	1	4
61	63	58
2	2	0
1	3	1
3	9	4
1	3	2
2	9	10
2	3	3
46	75	56
1	2	1
1	0	2
1	3	1
3	7	9
229	199	271
6	1	3
509	412	422
2	0	1
69	72	80
9	5	9
67	73	65
73	67	65
318	286	305
4	5	11
57	59	54
258	248	242
0	0	1
2	2	3
1193	1125	1239
3	4	6
17	16	25
4	7	3
5	4	3
27	17	22
5	14	3
0	2	3
6	12	14
232	196	251
166	146	181
0	1	0
61	60	77
100	104	120
4	6	3
8	5	6
3	10	11
3	4	7
5	7	4
7	2	5
1	3	4
168	187	161
153	156	172
22	14	26
8	4	6
140	157	169
81	67	71
50	48	46
35	39	45
57	45	59
1	1	0
10	11	25
12	11	17
10	5	0
408	360	437
13	18	13
3	10	9
47	32	37
1	4	1
0	4	0
1	2	1
332	307	366
49	43	57
48	38	56
85	83	95
67	53	54
825	833	859
83	82	79
1	0	1
6	11	8
0	0	1
0	0	1
7	4	6
8	22	12
11	12	15
7	14	16
0	0	0
1	2	2
0	1	0
21	27	42
128	137	148
58	72	65
108	97	118
0	0	0
7	10	12
1	4	6
6	4	1
5	4	2
0	5	7
14	11	12
22	20	29
75	68	74
28	23	33
239	194	222
2	2	1
42	48	58
145	120	139
173	143	162
107	108	115
19	20	12
249	233	265
361	366	388
32	42	54
31	38	33
127	110	102
97	88	105
10	15	19
7	7	6
2	4	0
82	68	85
48	40	54
18	15	11
10	6	5
3	3	5
9	20	7
8	13	11
3	0	2
21	14	17
44	39	47
6	4	1
3	0	3
1	1	1
0	2	1
0	2	2
5	3	1
3	6	3
1	0	3
5	7	6
8	7	2
14	19	20
5	1	6
5	4	2
0	2	0
29	20	35
2	0	2
108	119	110
50	49	24
16	15	14
89	90	97
396	375	401
19	16	12
11	13	3
9	8	7
0	1	2
5	3	3
2	2	5
0	3	1
56	60	40
24	28	28
9	9	5
41	37	46
213	224	231
0	0	2
4	9	6
1	0	1
9	8	10
1	0	2
1214	1189	1490
75	67	73
16	14	18
60	74	81
6	5	5
14	3	7
7	7	2
5	10	6
45	70	65
149	130	139
36	33	26
15	15	8
73	59	68
81	86	97
40	24	37
27	32	40
17	16	18
23	20	24
44	39	37
11	6	9
10	9	9
6	8	5
1	0	2
8	8	6
8	5	6
42	42	44
42	48	47
1	0	1
2	4	6
0	1	0
3	0	0
5	0	0
42	28	53
37	37	45
35	38	62
378	403	420
14	18	21
267	257	262
655	634	648
235	154	149
10	14	11
359	342	403
163	181	164
3	0	4
153	164	150
15	17	11
18	14	9
2	0	0
3	4	1
0	1	0
0	0	1
1	0	0
0	2	0
3	4	0
2	2	1
154	154	174
201	182	223
1	1	0
7	11	5
6	9	3
13	12	14
1	0	4
524	505	652
3	5	2
0	0	1
0	0	0
0	1	0
2	3	3
0	2	1
3	1	2
14	22	29
7	3	6
2	3	0
1	0	0
1	0	0
70	42	59
18	22	21
6	5	5
39	37	36
96	73	82
4	20	9
4	21	11
4	8	4
5	21	12
3	3	2
0	1	0
2	1	0
1	9	8
1	0	0
0	0	0
25	28	20
13	15	20
6	5	6
7	2	5
6	4	8
154	125	150
287	280	334
131	142	126
56	47	43
29	33	28
34	34	46
11	6	3
75	80	90
256	237	267
63	66	58
48	44	44
16	19	25
166	164	174
68	85	76
433	462	488
749	748	851
7	6	4
133	133	135
2	4	1
14	17	21
2	0	3
3	3	2
15	21	14
2	2	0
26	24	27
0	0	0
41	81	61
172	182	161
105	82	89
28	17	36
9	6	7
10	8	8
35	36	26
8	1	1
2	1	1
0	4	3
3	5	7
588	623	651
3	4	4
138	144	151
0	0	0
1	2	1
11	15	10
3	1	0
120	100	90
2	0	0
340	309	357
130	83	114
4	7	5
4	1	2
28	23	30
2	3	6
25	16	16
14	12	12
5	11	3
9	26	20
8	6	6
3	6	9
13	24	25
5	3	3
44	50	49
7	4	14
1	3	2
7	3	4
1	1	4
2	1	5
2	2	2
3	10	11
11	13	16
4	5	6
5	3	1
9	8	10
5	5	9
14	15	11
0	0	0
1	0	1
0	0	0
2	1	0
1	1	2
0	2	2
5	0	2
2	3	1
2	3	1
33	40	37
0	0	0
2	2	2
10	11	12
5	5	3
15	17	14
0	4	5
1	3	2
0	0	4
4	9	9
4	4	6
21	25	24
6	5	2
47	65	45
15	28	17
1	0	0
8	4	8
1	0	0
11	4	10
1	1	1
0	5	6
5	2	4
1	4	2
0	2	1
6	2	3
22	12	15
16	17	10
20	27	26
13	15	19
5	4	8
4	3	3
0	6	2
16	21	13
1	1	2
2	2	5
0	0	0
6	2	6
17	22	15
3	5	3
23	31	49
130	129	166
73	75	82
172	157	161
0	0	1
3	2	4
39	36	23
0	0	0
0	0	0
1	2	2
4	5	2
28	26	31
219	200	231
46	54	54
38	31	35
18	18	10
1012	1021	1072
0	0	1
4	1	6
18	11	16
3	3	6
57	73	86
224	209	239
10	2	3
278	277	282
0	1	3
3	3	4
1	0	0
233	211	267
254	213	166
55	52	54
3	0	1
0	2	0
112	97	133
10	8	10
20	18	19
17	11	13
1	1	0
10	3	2
1	0	5
2	0	0
0	1	0
1	1	0
1	4	2
2	1	0
151	157	156
47	37	53
104	102	118
19	13	18
7	4	11
6	4	5
5	5	5
2	3	2
1	9	7
9	6	3
0	0	0
32	46	41
1	2	4
53	59	66
10	14	12
64	79	87
3	2	3
1	0	0
3	3	7
16	22	18
1	6	4
21	24	27
11	18	14
3	9	7
6	8	7
16	20	19
0	0	2
0	4	5
5	6	12
7	7	7
1	1	1
0	0	0
1	2	1
10	9	9
6	4	5
0	1	0
7	5	2
4	4	0
6	4	4
7	3	3
3	4	7
4	7	4
1	3	1
15	21	23
0	1	0
3	2	3
2	0	1
10	12	10
0	0	0
4	5	13
15	18	17
29	25	23
8	7	8
7	8	11
1	0	2
22	10	20
0	1	0
3	4	1
0	0	0
4	6	6
1	4	1
4	1	0
13	9	17
12	25	25
95	95	122
52	46	59
53	56	62
104	112	117
61	59	68
130	134	148
1	4	5
2	1	1
55	74	64
30	40	31
10	13	8
273	270	302
194	205	207
9	4	4
174	146	209
163	169	161
56	51	51
25	27	36
89	74	86
61	60	63
2	3	1
38	59	56
4	3	6
6	9	9
1	6	3
1	1	0
3	7	2
0	2	2
30	15	19
572	603	628
22	16	24
115	134	137
